,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",0.1089346932662254,0.16689460646479048,0.011641300968061707,0.004153501374826868
3,"(2, 'donovan', 18)",-0.14718370545642134,-0.11306468097318234,-0.009395560856119589,-0.0029630169298519304
4,"(2, 'donovan', 20)",-0.1729759293469204,-0.001098666896765188,-0.008976691296780581,-0.0010833128289125526
6,"(2, 'elcajon', 17)",-0.041536891439456713,-0.054499515413286126,-0.003944716436982798,0.0008013128100994582
7,"(2, 'elcajon', 19)",0.04914898748986962,-0.0296082190492859,0.00418779066589825,0.0008918350562789612
8,"(2, 'elcajon', 21)",-0.10310939264493113,-0.11171228926335619,-0.006029850772474726,-0.001306107571911963
0,"(2, 'shafter', 11)",0.025941643762493527,-0.053532814486984215,0.0048631767741476595,-0.0020357525083725125
1,"(2, 'shafter', 12)",-0.023227260452985732,-0.06655682407203223,-0.002164667670053133,-0.002886542531284342
2,"(2, 'shafter', 13)",-0.08058623541238852,-0.13988223712154912,-0.00742724832007291,-0.002408199827377333
12,"(3, 'donovan', 11)",-0.08970446956532196,-0.05996892717962243,-0.0032547735955151813,-0.0026685352772594373
13,"(3, 'donovan', 12)",-0.09578651703779606,-0.04049426268428391,-0.004442897623679887,-0.0017560536562388207
14,"(3, 'donovan', 13)",-0.10580015222031847,-0.1182912040175399,-0.004375954946112537,-0.003958402214375212
17,"(3, 'elcajon', 15)",0.002170684588142624,-0.013367719100449982,0.001020794950624515,-0.0011599160402439856
15,"(3, 'elcajon', 18)",-0.009177122602989751,-0.03158404730688069,-0.0004176098286673424,-0.0011610845120506308
16,"(3, 'elcajon', 20)",0.0007890032074846509,-0.028246699212932214,-0.00010028899706548966,-0.0005805584395620622
9,"(3, 'shafter', 17)",-0.026407594310698723,-0.03819251925294331,-0.001926422660165572,-0.0033549735968550487
10,"(3, 'shafter', 19)",0.03695222702387069,0.09750385858532695,0.004501671720126582,0.002978191127115115
11,"(3, 'shafter', 21)",0.004907202632844498,0.011862632202299217,0.00036099023670141395,-0.0011603887356401998
21,"(4, 'donovan', 17)",-0.2537012099320206,-0.48410411860071,-0.00026650229615376997,-0.019461308904223457
22,"(4, 'donovan', 19)",-0.20315612560477359,-0.2348692123612981,0.02113392949790982,-0.016913946754190418
23,"(4, 'donovan', 21)",0.38335953460457883,0.3437660113545622,0.0771747128777226,0.004461538912794966
24,"(4, 'elcajon', 11)",-0.03566179860832408,-0.003131035252346148,-0.0019499223669622312,0.0010630707867723688
25,"(4, 'elcajon', 12)",-0.031032213984820256,-0.04861048152463532,-0.0017420723359661827,-0.0012132089024471382
26,"(4, 'elcajon', 13)",-0.07580377449998732,-0.011940176344487519,-0.0036252670495036665,-0.0011599114456583015
20,"(4, 'shafter', 15)",-0.0583946219110274,0.03478699551465958,-0.0017789703825407122,-0.00027267227077043543
18,"(4, 'shafter', 18)",0.019633646409241923,-0.014702362341519226,0.002445887385519291,-0.0005854107518590002
19,"(4, 'shafter', 20)",-0.05309583754322089,-0.06016626482641296,-0.0028275195240962114,-0.003987205505649488
