,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",-0.013569691763066771,-0.04058175354507654,-0.00011960147419942668,-0.0007639747655836526
0,"(2, 'donovan', 18)",-0.22184797925033983,-0.13406739982960847,-0.01705357303289018,-0.0033987325581516237
1,"(2, 'donovan', 20)",-0.17472380187747838,-0.0670502707362175,-0.009815017244485746,-0.0024555088443040385
3,"(2, 'elcajon', 17)",-0.05429428537425318,-0.13085232892301413,-0.005037233082273163,-0.001744712686906208
4,"(2, 'elcajon', 19)",-0.017333232800512022,-0.057352836819728914,-0.0016990247705408745,-0.00013803638242351757
5,"(2, 'elcajon', 21)",-0.11731175005058003,-0.15205652736119024,-0.008103713007731578,-0.0028690031991047277
6,"(2, 'shafter', 11)",0.05854996692242587,0.013570874480018702,0.007040552940155098,0.00013898486712390912
7,"(2, 'shafter', 12)",-0.004910406333709982,-0.07291209189156511,-0.0007471982195652593,-0.0029563494244289057
8,"(2, 'shafter', 13)",-0.07115842069063705,-0.106118195170124,-0.006590483708664052,-0.0016799085771636024
9,"(3, 'donovan', 11)",-0.09635698727483932,-0.11323872339190988,-0.004382882184495063,-0.004357152101706618
10,"(3, 'donovan', 12)",-0.06730380092764587,-0.0541846268882713,-0.002396875330520909,-0.002166120001473537
11,"(3, 'donovan', 13)",-0.10537481906011248,-0.13944231527175077,-0.004867948603678007,-0.00467170762585814
14,"(3, 'elcajon', 15)",-0.02772703373502594,-0.04353568499153759,-0.0008556604304098825,-0.0024754422972932677
12,"(3, 'elcajon', 18)",-0.048060853116315805,-0.03951572710234297,-0.0028799464083089643,-0.0015480685400756367
13,"(3, 'elcajon', 20)",-0.019279839195812443,-0.04447596337737192,-0.0013434707058394002,-0.00139140148427927
15,"(3, 'shafter', 17)",-0.012135421204021668,-0.019893492011094693,-0.0008840481114944787,-0.002347601100719604
16,"(3, 'shafter', 19)",0.02644935221491318,0.07712129892637343,0.0035367044093997935,0.002254372083165368
17,"(3, 'shafter', 21)",-0.03130234039520641,0.06852432588477608,-0.0022831527648975447,9.962331913343503e-05
18,"(4, 'donovan', 17)",-0.33427328648694576,-0.23976894592507314,-0.011786660932380122,-0.012099399660203541
19,"(4, 'donovan', 19)",-0.17473568251620808,-0.07676370908522578,0.02152236041330785,-0.011403400849949036
20,"(4, 'donovan', 21)",0.4341191299645155,0.08725013592216513,0.09667064020344807,-0.007876549677225564
21,"(4, 'elcajon', 11)",-0.044514349989198454,-0.014303634274734911,-0.002395157468040379,0.00021828747242738644
22,"(4, 'elcajon', 12)",-0.027309390053716243,-0.015029300344609808,-0.0015281588294237536,0.00037227523887264913
23,"(4, 'elcajon', 13)",-0.10811730357818305,-0.022839721297609916,-0.005337890176866006,-0.0016619417382312818
26,"(4, 'shafter', 15)",-0.0234194638477625,-0.007152642678436738,-0.000547951963414034,-0.0011641405440223906
24,"(4, 'shafter', 18)",0.0006846056250910948,-0.009379734302410014,0.0008395173668288292,-0.00033561402269091656
25,"(4, 'shafter', 20)",-0.03726380057637568,-0.05458430886362198,-0.0017417216803774227,-0.0035789251536746114
