,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",0.0021335021086796857,0.08017928727869972,0.0015003438878586906,0.0020961061812227177
3,"(2, 'donovan', 18)",-0.1479641100329241,-0.06905378294777798,-0.009399933757827106,-0.0019255341010966098
4,"(2, 'donovan', 20)",-0.1746359845887433,-0.02263279944315766,-0.008903002235165491,-0.0016081983996753257
6,"(2, 'elcajon', 17)",-0.0415425083363683,-0.16804758999067637,-0.004230022992094407,0.0005534536957700897
7,"(2, 'elcajon', 19)",0.021303539075914202,-0.06474341206163103,0.0017076475607690211,5.30121107224224e-05
8,"(2, 'elcajon', 21)",-0.0941636749320578,-0.13345537487805093,-0.005139644217420414,-0.0017928727653001297
0,"(2, 'shafter', 11)",0.03279626426522775,-0.027652984517640533,0.005356306718336923,-0.0012246267823472212
1,"(2, 'shafter', 12)",0.014273602987931788,-0.06034491687842092,0.0006322110741207032,-0.002690743958660785
2,"(2, 'shafter', 13)",-0.08320481947636704,-0.06484201692655311,-0.007582584983824858,-8.458533444566374e-05
12,"(3, 'donovan', 11)",-0.09165010882185953,-0.08674088387565515,-0.00335394639342651,-0.0035709930385684763
13,"(3, 'donovan', 12)",-0.09705261390472586,-0.008667151576751131,-0.004496754282636961,-0.0007014331626858938
14,"(3, 'donovan', 13)",-0.11539086798546183,-0.12430835222598535,-0.005234224379516983,-0.004160786039044406
17,"(3, 'elcajon', 15)",-0.005220958371960016,-0.051841315161377466,0.0006942842485136436,-0.0029538078566290205
15,"(3, 'elcajon', 18)",0.0011361879254527807,-0.02606143661891469,0.00022399369006234626,-0.0009098709531233096
16,"(3, 'elcajon', 20)",0.007494756153302973,-0.04063902421464061,0.00031837160294972966,-0.0011291832091739062
9,"(3, 'shafter', 17)",0.04764114663049046,0.05503377956134514,0.003484957003622502,-0.0013922918330686596
10,"(3, 'shafter', 19)",0.025335934390565917,0.09616149204825586,0.003700990337644705,0.0028791995301898354
11,"(3, 'shafter', 21)",0.0011754791584386304,0.02398144649953249,8.836396244307765e-05,-0.0006589844261286337
21,"(4, 'donovan', 17)",-3.2854623936721192,-6.26677873550806,-0.3995057827140992,-0.17385707098538167
22,"(4, 'donovan', 19)",-0.23220038282560163,-0.14939661533585635,0.011109851464452092,-0.014599274767157083
23,"(4, 'donovan', 21)",0.33094536760343995,0.49737226217870223,0.06820905188597742,0.008873785081465912
24,"(4, 'elcajon', 11)",-0.030409719432874294,-0.012273275032832487,-0.0016790375185334327,0.0005389542297527528
25,"(4, 'elcajon', 12)",-0.021620094611018548,-0.04903469359456292,-0.001254552591074598,-0.001210440204009594
26,"(4, 'elcajon', 13)",-0.048436466015704394,-0.010014399152848519,-0.0022099950877889907,-0.0010485799743160384
20,"(4, 'shafter', 15)",-0.02961623387152601,0.012923562715589476,-0.0009341106887789663,-0.0002397572592472419
18,"(4, 'shafter', 18)",0.003691128461143389,-0.001897199833463148,0.0011596910001859806,5.63290723038512e-05
19,"(4, 'shafter', 20)",-0.05368376251623852,-0.04251410588415849,-0.002911771594212381,-0.0030922913588747325
