,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",0.024717077300794976,0.06198177675383487,0.003715295058048129,0.0016809046637342728
0,"(2, 'donovan', 18)",-0.11974913591528669,-0.06363706782035194,-0.006678218784221812,-0.00181462232904811
1,"(2, 'donovan', 20)",-0.16013361764821976,-0.004148085598060014,-0.007230509503537208,-0.0011242330433713643
3,"(2, 'elcajon', 17)",-0.012950908974572961,-0.021568326219150613,-0.0014252604459077944,0.0019946069973408864
4,"(2, 'elcajon', 19)",4.420842657415491e-05,-0.08767564231364311,-0.00018650316218232765,-0.0004939401208462479
5,"(2, 'elcajon', 21)",-0.05528530873099813,-0.11772681980024569,-0.0016794993740129605,-0.0012012705440871685
6,"(2, 'shafter', 11)",0.07803608105835025,0.039695284883555004,0.008964848746488563,0.000891621470715448
7,"(2, 'shafter', 12)",-0.01894846243712145,-0.062077472521981036,-0.001885302697077651,-0.0028161911336077594
8,"(2, 'shafter', 13)",-0.09361541709324239,-0.1018489119190118,-0.00849417379737255,-0.0009297110424448807
9,"(3, 'donovan', 11)",-0.10410851144061972,-0.08321831369378874,-0.004026452888877874,-0.0034832614452434962
10,"(3, 'donovan', 12)",-0.09437120472537597,-0.024238034212993753,-0.004045033965192235,-0.0012438525241765253
11,"(3, 'donovan', 13)",-0.11852275563943859,-0.15672832619878285,-0.004899528748528226,-0.005247245906235376
14,"(3, 'elcajon', 15)",-0.019688512033906758,-0.001539273575098754,7.127506565177133e-05,-0.0008561846290748576
12,"(3, 'elcajon', 18)",0.012385784109462783,-0.019141238036740837,0.0009439794905424237,-0.0005812521909411283
13,"(3, 'elcajon', 20)",0.0034795043279980398,-0.00368248570565477,5.9339137910563444e-05,0.0005831250941887856
15,"(3, 'shafter', 17)",-0.0325123330695547,0.005073569196374805,-0.002372063378632161,-0.0017532198035359048
16,"(3, 'shafter', 19)",0.0013390663407975012,0.07872664751699965,0.0021130062825923113,0.0020982826027332036
17,"(3, 'shafter', 21)",-0.027321225997213094,-0.0003973852698715419,-0.0019927701238713347,-0.0020011957426212534
18,"(4, 'donovan', 17)",-0.3886611324339482,0.05930140537692452,-0.016496130664907183,-0.00430968829469669
19,"(4, 'donovan', 19)",-0.061830957844239975,0.15106415675505058,0.036917110596353664,-0.005687398967033075
20,"(4, 'donovan', 21)",0.5783919536289126,1.2001474995676968,0.11000499209390513,0.02468515248230274
21,"(4, 'elcajon', 11)",0.005100025430278876,-0.022270246991388465,0.00015742091373224798,0.00011512004053246261
22,"(4, 'elcajon', 12)",-0.022559891315255154,-0.029585759784431787,-0.0013065354142119956,-5.875985538583706e-06
23,"(4, 'elcajon', 13)",-0.06965217885464936,-0.07007061686345395,-0.0032720433560808615,-0.004485932796842285
26,"(4, 'shafter', 15)",-0.010789645015702565,0.011371174424436248,0.0008144224986768589,-0.0004817760861934861
24,"(4, 'shafter', 18)",-0.02036711015266679,-0.04338539597467195,-0.0006369638296483959,-0.001997726057840793
25,"(4, 'shafter', 20)",-0.010667017421031488,-0.004713988743230146,0.0017081057863316262,-0.0023610245398229535
