,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",4.891924741296754,5.896526169041167,0.46054370939836065,0.13733541330731538
0,"(2, 'donovan', 18)",5.73944906143773,8.213336797429438,0.5521281902505005,0.19278041739323928
1,"(2, 'donovan', 20)",4.860855928254653,6.233851723815404,0.4681407576296865,0.1461949249506683
3,"(2, 'elcajon', 17)",2.5777039483304947,4.330708653953702,0.22896835048428477,0.11354516781045526
4,"(2, 'elcajon', 19)",2.57484573897802,5.122689798034938,0.22876560041639674,0.13419062341483073
5,"(2, 'elcajon', 21)",2.4338797920733324,4.416838675324695,0.2167239059584039,0.11573275951978643
6,"(2, 'shafter', 11)",3.7821984348207804,5.479829355372841,0.28172559391540486,0.17367453040572436
7,"(2, 'shafter', 12)",3.63237538065485,5.446713020759624,0.2702287467463296,0.17224355149200438
8,"(2, 'shafter', 13)",3.826161236244117,5.844818457028855,0.28214625495917284,0.18609623614010679
9,"(3, 'donovan', 11)",3.0018245721436188,3.9006231343698907,0.2531374503026755,0.13041639079790443
10,"(3, 'donovan', 12)",2.921230213980423,4.397359080687825,0.24627284095786917,0.14708070396310188
11,"(3, 'donovan', 13)",3.251673306434378,4.462706592981038,0.2769628482261238,0.15000823466107552
14,"(3, 'elcajon', 15)",2.25731173920058,3.3911496128140657,0.14229422138305756,0.15036298228390294
12,"(3, 'elcajon', 18)",2.3820776728595336,2.815919303278008,0.14936340604196263,0.12509854721996785
13,"(3, 'elcajon', 20)",2.2973476370216193,3.3297329623850107,0.14399993704833733,0.1479995032858462
15,"(3, 'shafter', 17)",2.8848178182045223,3.554782552122884,0.21075529408717636,0.15588277243329743
16,"(3, 'shafter', 19)",3.000206403620787,3.7824406175996934,0.21561426649932505,0.16533982455382384
17,"(3, 'shafter', 21)",2.5743175826878604,3.6622597939250396,0.18807116892769557,0.16059581751550608
18,"(4, 'donovan', 17)",4.45868489329766,8.25221211190098,0.5853364960979796,0.22199466157764547
19,"(4, 'donovan', 19)",3.801964822494686,7.281786601755237,0.5026476497998217,0.1950708735217071
20,"(4, 'donovan', 21)",4.513877463305801,7.901695463620673,0.5925821809383168,0.21256533236783287
21,"(4, 'elcajon', 11)",2.338861990423607,2.675562040274709,0.12092691161922818,0.15065743052874267
22,"(4, 'elcajon', 12)",3.063255991973212,3.2121624236596964,0.15838048081722197,0.1808727025966705
23,"(4, 'elcajon', 13)",2.704483626411703,3.2096492997156565,0.13979163706279957,0.18095897387394339
26,"(4, 'shafter', 15)",2.8895384116892138,3.7552981151363585,0.23279024620194333,0.19020781444208748
24,"(4, 'shafter', 18)",2.438318186736006,2.7423089409221326,0.19755859484440097,0.13687406817475617
25,"(4, 'shafter', 20)",2.5490642382600064,2.864107659134954,0.20663969217407557,0.1427495165058274
