,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
1,"(2, 'donovan', 15)","(2, 'donovan', 15)",1.5171686951119894,1.9367789329662137,0.1428318168371348,0.04510932837716355
2,"(2, 'donovan', 18)","(2, 'donovan', 18)",1.2932713542675949,1.6736532228952452,0.12455276201222248,0.039250148729052435
0,"(2, 'donovan', 20)","(2, 'donovan', 20)",1.4785466108625485,1.8462101127916655,0.1423963064975122,0.04329691510813593
