,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",0.051219178478826066,0.039717230366695944,0.006167309924437925,0.001169315850816005
0,"(2, 'donovan', 18)",-0.13453550766194144,-0.012331071511300529,-0.007840059007761413,-0.0006150834472078703
1,"(2, 'donovan', 20)",-0.15004617417538046,-0.02620655774956049,-0.0064408933372712696,-0.001684453353934745
6,"(2, 'elcajon', 17)",-0.030039960335517257,-0.13791668389316758,-0.00293715063832517,-0.0010922728247456104
7,"(2, 'elcajon', 19)",0.014627882806461212,-0.042160556303317165,0.0011129305958658686,0.0007124923685513651
8,"(2, 'elcajon', 21)",-0.10661275852686991,-0.17763026074792254,-0.006115900093137616,-0.0027192895983163545
3,"(2, 'shafter', 11)",0.034022595215954965,-0.044547573479045255,0.005600365157157727,-0.0017841617759941641
4,"(2, 'shafter', 12)",0.003137960518053262,0.008248856135815608,-0.00026406102049025826,-0.0006313633054191581
5,"(2, 'shafter', 13)",-0.12303429583884906,-0.13138123693698844,-0.010759811284085208,-0.0017533419177567788
9,"(3, 'donovan', 11)",-0.08891738951741202,-0.05343973569648064,-0.0028995055119029334,-0.0025026549567842837
10,"(3, 'donovan', 12)",-0.098766004173227,-0.055949945877076246,-0.0043219512430197615,-0.002331096424859902
11,"(3, 'donovan', 13)",-0.11241900123849202,-0.1222173564717206,-0.004398669432656543,-0.004087183014344936
17,"(3, 'elcajon', 15)",-0.01954840656539769,0.01093575482213005,-4.304133098023688e-05,-0.000269469358821689
15,"(3, 'elcajon', 18)",-0.022730454095637675,-0.016945142015595493,-0.0012635308998915074,-0.00043435461387397734
16,"(3, 'elcajon', 20)",-0.00421105740329164,-0.002309394968984968,-0.00043002862324967306,0.0006964567540708455
12,"(3, 'shafter', 17)",-0.00891915261401488,0.008214307660756148,-0.0006485615005749623,-0.0015362623928091845
13,"(3, 'shafter', 19)",0.009424759826488938,0.07025458824061293,0.0026007107566137777,0.0017219698290252827
14,"(3, 'shafter', 21)",-0.011210134723209642,0.014040055140275953,-0.0008161183581222864,-0.0012819381101145666
18,"(4, 'donovan', 17)",0.6768420575879865,1.4323930352120264,0.14328624547945656,0.030336195181115966
19,"(4, 'donovan', 19)",-0.19901560518464434,-0.41491388769715165,0.016782794241553045,-0.021021350241359066
20,"(4, 'donovan', 21)",0.7146555582452301,0.6186021577425489,0.12172914246704436,0.009129092322359367
24,"(4, 'elcajon', 11)",-0.02963854111094566,-0.0020874034403246533,-0.001647640898944036,0.0012202552495113872
25,"(4, 'elcajon', 12)",-0.03501742853709855,-0.05737845652029705,-0.0019488170373762048,-0.0015278316245538603
26,"(4, 'elcajon', 13)",-0.07572796402288606,-0.029396514081792446,-0.0035952356295758103,-0.0021725309418169636
23,"(4, 'shafter', 15)",-0.00987055154769756,-0.003009676974002673,0.0008073679158185354,-0.001190701622663104
21,"(4, 'shafter', 18)",-0.015002368562759827,-0.033802181464235304,-0.00020719189590762133,-0.001506932745760442
22,"(4, 'shafter', 20)",-0.03436469916434204,-0.04568719737079707,-0.0010794718582825547,-0.0034583230021813516
