,Test,Model,O3 MAE,O3 CvMAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
0,"(3, 'donovan')",11,2.334541568085124,0.07805483252011867,0.4418247103333074,10.91971701602128,0.9479904229563284,3.2748294480893216,3.304499510670456
1,"(4, 'elcajon')",11,1.6301542628650063,0.0917918735995755,0.061400012836061786,6.107870677290218,0.9795913020082608,2.4706478481232765,2.4714106654480186
2,"(2, 'shafter')",11,2.8660597417614717,0.09083523363316652,0.19058712307543432,17.120634734994145,0.9677785044286208,4.133317243035712,4.137708875089468
3,"(3, 'donovan')",12,2.620160786307772,0.08763784941719659,0.2546203354367119,13.618322361804541,0.9351236180813624,3.68150660083698,3.690301120749436
4,"(4, 'elcajon')",12,1.8475444556400245,0.10403283358205064,0.019608826705478897,7.950651003514423,0.9734338783937002,2.8196216901175672,2.8196898771876358
5,"(2, 'shafter')",12,2.9740347458294893,0.0940490723358967,0.1511918097845324,16.872412435617516,0.9681452219976708,4.104820842163663,4.1076042209075485
6,"(3, 'donovan')",13,2.3058894587734557,0.07750955610172212,0.20221170574835948,10.93714653002231,0.9473266443374838,3.3009478902916745,3.3071356987614386
7,"(4, 'elcajon')",13,1.5521835509096218,0.08751159905896955,0.11267615866381675,5.848505864841275,0.9800656715158425,2.4157421132076244,2.4183684303350628
8,"(2, 'shafter')",13,2.651930871971565,0.08443621601012656,-0.10086942139340636,15.128561055188513,0.9715724844135072,3.888236933201561,3.889545096176224
9,"(4, 'shafter')",15,2.2616010872695687,0.11455127842327832,-0.4315689815153808,11.319234082054914,0.9591298418933693,3.3366123989969374,3.364406943586776
10,"(2, 'donovan')",15,2.9150204996670084,0.06789345686668326,0.5658733300615226,18.345519360521195,0.9369626863259052,4.245622062415102,4.28316697789395
11,"(3, 'elcajon')",15,1.8846733756495744,0.0835660887160269,0.293137853664649,7.400728235888346,0.9762027652292556,2.7045884047888555,2.7204279508725
12,"(4, 'donovan')",17,3.984580388167037,0.10719011615375196,1.357573918932694,36.45706864816535,0.7599043936807359,5.883371632515535,6.037968917456047
13,"(2, 'elcajon')",17,2.090369602852421,0.054806588553368486,0.04060870277804912,8.72006723865581,0.9794795390486802,2.9526967603597254,2.9529759969657405
14,"(3, 'shafter')",17,2.1058764306482107,0.09234597379672063,-0.06558871227540475,9.341834745726505,0.9759105877734928,3.0557376987363396,3.0564415168176384
15,"(4, 'shafter')",18,1.8982851617512613,0.09474717044728777,-0.06981049551223485,7.251246245350216,0.9740164024024351,2.6919087505789703,2.6928138155747448
16,"(2, 'donovan')",18,2.7859031016088807,0.0653896919110109,-0.2594519385119323,16.667555063859812,0.9426927116068872,4.074339180059991,4.08259170917933
17,"(3, 'elcajon')",18,1.9269179123990023,0.08560423985610564,-0.5247497498218896,7.39093467110718,0.9761983235925268,2.6675030214590256,2.7186273505405594
18,"(4, 'donovan')",19,4.605070136192087,0.12336464980712053,2.722019912212781,43.01733608175489,0.7140360952574905,5.9672391848747655,6.55876025493804
19,"(2, 'elcajon')",19,2.674026427339504,0.07004704314715042,0.3289673690298905,14.707162627237006,0.965374030724683,3.8208563273794263,3.8349918679492654
20,"(3, 'shafter')",19,2.224892437980308,0.09725554543675433,-0.0870031556674383,11.393501841100106,0.9723780192105484,3.3743047072460763,3.3754261717744773
21,"(4, 'shafter')",20,1.9069943260839768,0.0950461890493536,-0.4209681340343237,7.4778901175461385,0.9732828410195858,2.7019763059755517,2.7345731143171395
22,"(2, 'donovan')",20,2.9156152299566065,0.06837636963678823,-0.4987244243908431,19.407139179419907,0.9333398119896394,4.377032459351328,4.405353468158928
23,"(3, 'elcajon')",20,1.912337965468332,0.08499932943609224,-0.6658282636766489,7.426440464509383,0.976084895700046,2.6425580749375923,2.725149622407802
24,"(4, 'donovan')",21,4.428981137765118,0.1191450432295602,1.6470677705803924,45.970601581329966,0.6972510443434631,6.5770638728224995,6.780162356561233
25,"(2, 'elcajon')",21,2.118251348299929,0.055503741910437165,-0.42409089140952505,9.058805502253037,0.9786611177897095,2.9797571030115284,3.0097849594702004
26,"(3, 'shafter')",21,2.318104724728741,0.1016525162884141,-0.1353353258236699,11.179474414632935,0.9711719405256041,3.3408320230008117,3.3435721039978987
