,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
8,"(2, 'donovan', 15)",0.02428063082763643,0.03665560543213786,0.0034979328894449435,0.0010406191964638378
6,"(2, 'donovan', 18)",-0.21639510864384892,-0.11917174921081752,-0.016465813560462006,-0.0030577583586398893
7,"(2, 'donovan', 20)",-0.1475467849522829,-0.05181399631488848,-0.007223979763578692,-0.0021220361040424907
3,"(2, 'elcajon', 17)",-0.04534902718339229,-0.03206047538966228,-0.0042469460095989064,0.0009153483266149259
4,"(2, 'elcajon', 19)",-0.01407750082935344,-0.07524340315955591,-0.0014120059174023425,-0.0005803000179768758
5,"(2, 'elcajon', 21)",-0.0741893115054979,-0.10887739203483981,-0.0038022790115128102,-0.0014768021790986935
0,"(2, 'shafter', 11)",-0.005427240796469945,-0.047026457573233316,0.0037227455556592126,-0.0019646551033056237
1,"(2, 'shafter', 12)",-0.03750742720838929,-0.08183901639384317,-0.0031663143584862996,-0.003267761160534871
2,"(2, 'shafter', 13)",-0.08136905934539351,-0.12790189792420836,-0.007374398716441077,-0.002321517753725577
15,"(3, 'donovan', 11)",-0.07869248143017193,-0.11295035224412464,-0.003271423109330457,-0.004284100058885118
16,"(3, 'donovan', 12)",-0.07622696994727818,-0.0590087445202796,-0.003111355549735406,-0.002328725301299378
17,"(3, 'donovan', 13)",-0.09742912785616697,-0.14009349907589463,-0.004103308241809378,-0.004692921407442541
14,"(3, 'elcajon', 15)",-0.014048731849394258,-0.0711226948823942,3.7078925398920104e-05,-0.0037308023443713423
12,"(3, 'elcajon', 18)",-0.048345293235938946,-0.07133372809945682,-0.0028951269675651925,-0.002956922294651332
13,"(3, 'elcajon', 20)",-0.022913298275059724,-0.028511360029991106,-0.0015733909077675357,-0.0006661834906285802
9,"(3, 'shafter', 17)",-0.0034927802446009792,0.0031603953577152843,-0.0002525848413542642,-0.0013606685364554172
10,"(3, 'shafter', 19)",0.03573993540176712,0.06991438170145203,0.00422959025345318,0.0019312325559999732
11,"(3, 'shafter', 21)",0.009145080872609235,-0.004358833164719744,0.0006703306018526756,-0.0016939334424076191
24,"(4, 'donovan', 17)",-0.34066756848744273,-0.4822887610153135,-0.01354955036400729,-0.018793036338226488
25,"(4, 'donovan', 19)",0.0452255604440146,0.2437971814429245,0.04998033884168168,-0.0027010454658550065
26,"(4, 'donovan', 21)",0.7469079424747949,0.7765250025521739,0.12418677102570891,0.016478469923102396
21,"(4, 'elcajon', 11)",-0.02140339602637642,-0.0027792922705334178,-0.001273898589529615,0.0016127360334630136
22,"(4, 'elcajon', 12)",-0.040943172981442455,-0.021132069656445207,-0.002236001537391674,2.77731289122507e-05
23,"(4, 'elcajon', 13)",-0.08768096714061091,-0.05166833822738548,-0.004275755387176006,-0.003307949254626602
20,"(4, 'shafter', 15)",-0.03099257800020272,-0.01278337398201801,-0.001119428912570164,-0.0014684543933092542
18,"(4, 'shafter', 18)",-0.00719777244169828,-0.013962434301077575,0.0002172169211583086,-0.0005623940395169946
19,"(4, 'shafter', 20)",-0.04037932015638068,-0.03713881957268583,-0.001975981376646674,-0.00271522942744587
