,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",0.01737418644920119,0.04917571139468002,0.002926750849420179,0.001375484618998335
3,"(2, 'donovan', 18)",-0.12798396637786702,-0.0920106591173484,-0.007565673683618268,-0.002470092720113254
4,"(2, 'donovan', 20)",-0.18293424393139546,-0.05682548483783734,-0.009657816340042258,-0.0024127171769512124
0,"(2, 'elcajon', 17)",-0.01746543334998618,-0.09301907253032926,-0.00181429532073496,-0.00011753556244809005
1,"(2, 'elcajon', 19)",0.03972801503058365,-0.011014525266634045,0.003349238299724555,0.0014295954104295017
2,"(2, 'elcajon', 21)",-0.0793494620526829,-0.11105346243935532,-0.004031495761080528,-0.0012371796504745958
6,"(2, 'shafter', 11)",-0.0003254446380425158,-0.1115953774496683,0.002583242538616637,-0.0038224112702034685
7,"(2, 'shafter', 12)",0.024604247593610573,-0.04157700138514109,0.0014050284091883247,-0.0020997694068468353
8,"(2, 'shafter', 13)",-0.04718601658369437,-0.05967936016052189,-0.004966196544296697,9.033127064195234e-05
12,"(3, 'donovan', 11)",-0.11028661349840707,0.047488402614416,-0.0029433870475923385,0.00034002151875744957
13,"(3, 'donovan', 12)",-0.10914658054477355,-0.019092579649188757,-0.005437131090041292,-0.0010484429239898119
14,"(3, 'donovan', 13)",-0.10742983570868558,-0.10313948900491798,-0.004524289707631246,-0.003448496089075631
11,"(3, 'elcajon', 15)",-0.016061803343208947,-0.04228330970533811,2.8938258395949656e-06,-0.0025310743128996727
9,"(3, 'elcajon', 18)",-0.012451766506293982,-0.03857812932011262,-0.0006224952589417021,-0.0014714125881422346
10,"(3, 'elcajon', 20)",-0.0008089165065539028,-0.03476691906092766,-0.00019867392411332396,-0.0008573601672072495
15,"(3, 'shafter', 17)",-0.02400482269074633,-0.032296569806428366,-0.0017509026628447777,-0.0031337885210766248
16,"(3, 'shafter', 19)",0.02007706493471284,0.09235106565641527,0.003309888711406528,0.002736610892771746
17,"(3, 'shafter', 21)",-0.0005779488789183773,0.009237957207891334,-3.972278237091009e-05,-0.0013145049570416345
21,"(4, 'donovan', 17)",-0.18674830976927392,-0.9913282506420256,0.009799199429887828,-0.033331825283893446
22,"(4, 'donovan', 19)",-0.06277067177839335,0.11978297016519068,0.03785011693753976,-0.006903951309788464
23,"(4, 'donovan', 21)",0.39033987651492996,0.49006004197627284,0.0752567396032896,0.008719162249911955
18,"(4, 'elcajon', 11)",-0.06902369560109811,-0.024800507887766443,-0.0037558395326974803,0.00117639044440071
19,"(4, 'elcajon', 12)",-0.055341249987629126,-0.08157750310748568,-0.0030004745407255506,-0.0031136257989884952
20,"(4, 'elcajon', 13)",-0.04722969047189984,-0.026055158592289906,-0.002144831839336059,-0.0019695676029867215
26,"(4, 'shafter', 15)",-0.005412410526392186,0.002532602883613677,0.0010406336007992567,-0.0007816265759096885
24,"(4, 'shafter', 18)",0.005365705216936689,-0.016748527441343253,0.001300853944429109,-0.0006879599941219394
25,"(4, 'shafter', 20)",-0.04931137259812779,-0.05649934214536545,-0.0025033529897269258,-0.0038280079791367383
