,Model,Testing Location,O3 MAE,O3 CvMAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
0,"(2, 'donovan', 15)","(3, 'elcajon')",3.099525213420257,0.07209664154079333,-0.34380955890271475,23.649208977916864,0.9208744319513168,4.850876613715822,4.863045237083124
1,"(2, 'donovan', 15)","(4, 'shafter')",3.099525213420257,0.07209664154079333,-0.34380955890271475,23.649208977916864,0.9208744319513168,4.850876613715822,4.863045237083124
2,"(2, 'donovan', 18)","(3, 'elcajon')",2.984421778299,0.07018530706517144,-0.2563383104672147,21.74610570300882,0.9229288189580712,4.656221254759794,4.663271995392164
3,"(2, 'donovan', 18)","(4, 'shafter')",2.984421778299,0.07018530706517144,-0.2563383104672147,21.74610570300882,0.9229288189580712,4.656221254759794,4.663271995392164
4,"(2, 'donovan', 20)","(3, 'elcajon')",2.8938174795116733,0.06828103148008988,0.34621611652874396,19.74112815339008,0.9297270438478922,4.429589438054724,4.4430989358093385
5,"(2, 'donovan', 20)","(4, 'shafter')",2.8938174795116733,0.06828103148008988,0.34621611652874396,19.74112815339008,0.9297270438478922,4.429589438054724,4.4430989358093385
6,"(2, 'elcajon', 17)","(3, 'shafter')",2.189163344150113,0.056565537975056424,0.2615802157416626,10.932489313065208,0.9742054650852224,3.296068130738248,3.306431507390589
7,"(2, 'elcajon', 17)","(4, 'donovan')",2.189163344150113,0.056565537975056424,0.2615802157416626,10.932489313065208,0.9742054650852224,3.296068130738248,3.306431507390589
8,"(2, 'elcajon', 19)","(3, 'shafter')",2.7895166801191746,0.0723426016432219,-0.6245467904611051,18.299461150752837,0.9569654882133838,4.231950197094602,4.277786945460567
9,"(2, 'elcajon', 19)","(4, 'donovan')",2.7895166801191746,0.0723426016432219,-0.6245467904611051,18.299461150752837,0.9569654882133838,4.231950197094602,4.277786945460567
10,"(2, 'elcajon', 21)","(3, 'shafter')",2.426844223994721,0.06286924272788177,-0.2932452009111943,13.917044287297106,0.9672622782658457,3.7190121657768103,3.730555493126608
11,"(2, 'elcajon', 21)","(4, 'donovan')",2.426844223994721,0.06286924272788177,-0.2932452009111943,13.917044287297106,0.9672622782658457,3.7190121657768103,3.730555493126608
12,"(2, 'shafter', 11)","(3, 'donovan')",3.272194964263035,0.10387838995470812,0.23077054043530054,24.828504024388355,0.954424297031738,4.977474165551629,4.982820890257682
13,"(2, 'shafter', 11)","(4, 'elcajon')",3.272194964263035,0.10387838995470812,0.23077054043530054,24.828504024388355,0.954424297031738,4.977474165551629,4.982820890257682
