,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",0.07335934666600696,0.07062342989461445,0.008218587870674421,0.001872140353750884
3,"(2, 'donovan', 18)",-0.14964423626830126,-0.0701392314120497,-0.009510895287220156,-0.001959696207251116
4,"(2, 'donovan', 20)",-0.13867481718004004,-0.004026417188717879,-0.005480814129804279,-0.0011514474536856723
0,"(2, 'elcajon', 17)",-0.02417395431281877,-0.11867751580370367,-0.002415658806235399,-0.0006511655122981297
1,"(2, 'elcajon', 19)",0.002764166998578066,-0.05989330202596754,6.401362960339885e-05,0.00014314610367127667
2,"(2, 'elcajon', 21)",-0.10743444832858229,-0.19510206916980533,-0.006293685245765179,-0.0032939676782773875
6,"(2, 'shafter', 11)",0.05784509888746747,0.017702404323970633,0.007403255837933387,0.0002006118774038057
7,"(2, 'shafter', 12)",-0.03640766461874101,-0.039895376612447464,-0.0031859618490135966,-0.002143383180730929
8,"(2, 'shafter', 13)",-0.09648353480668703,-0.12249883342881507,-0.008677976609239968,-0.0017198115676387016
12,"(3, 'donovan', 11)",-0.08350496129421892,-0.053702515152505015,-0.0025269329615708602,-0.002495152100697673
13,"(3, 'donovan', 12)",-0.0861071900524859,-0.03087245636119995,-0.003264565357190774,-0.0014731585293500937
14,"(3, 'donovan', 13)",-0.12934785603729626,-0.10833122559506236,-0.005769161052275429,-0.003621155530686815
11,"(3, 'elcajon', 15)",-0.005869460494142054,-0.036300955007045665,0.0007723930400660994,-0.0023535069751150772
9,"(3, 'elcajon', 18)",0.0065296484679473465,-0.0077287600008331125,0.000560901335317443,-7.282787037860006e-05
10,"(3, 'elcajon', 20)",-0.004121427934851152,-0.018446517919101346,-0.00041126540079108875,-8.084503833916123e-05
15,"(3, 'shafter', 17)",-0.008528348660344243,0.012896124523561703,-0.0006200082478041713,-0.001303804314039897
16,"(3, 'shafter', 19)",0.03950155563557933,0.08013067559769738,0.004730185527744651,0.0022306711680135927
17,"(3, 'shafter', 21)",-0.012530856534371804,-0.018421193333121977,-0.0009126830490261417,-0.002627297520524041
21,"(4, 'donovan', 17)",0.07711806891253215,-0.09235847242245221,0.04420176448106172,-0.008931983112931752
22,"(4, 'donovan', 19)",-0.36852386427290496,0.16651738233856417,-0.0037911111151027743,-0.005402725322364604
23,"(4, 'donovan', 21)",0.5125579152289026,1.057894662737354,0.10104782403119372,0.021804465273492835
18,"(4, 'elcajon', 11)",-0.014622397967221978,-0.00829612431663973,-0.0008655956132619658,0.0008180583972575151
19,"(4, 'elcajon', 12)",-0.040531741526199205,-0.06045387598850116,-0.002236098153949817,-0.0016552764174440071
20,"(4, 'elcajon', 13)",-0.057791660028648995,-0.044621034953529204,-0.0026539873528310387,-0.0030458760596261403
26,"(4, 'shafter', 15)",-0.026125041027976525,0.012467880835384193,-0.0004686605145463596,-0.0003775814357276086
24,"(4, 'shafter', 18)",-0.002606616836488218,-0.04395358821123452,0.0007454233573040703,-0.0020254703253525796
25,"(4, 'shafter', 20)",-0.05279784018510991,-0.06562012622694624,-0.002632524462608754,-0.004453398095503602
