,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
2,"(2, 'donovan', 20)",0.8392241573631758,8.713934119105682,6.917996981748562,176.53481393595055,-0.35749963472978585,11.343550221038596,13.286640430746614,0.2552805648996891,10.885338120276673,4.936901632539386,195.00467272581906,0.3301924602783992,13.062605988552669,13.964407353189717
1,"(2, 'elcajon', 21)",0.743860023727685,8.353789453340173,3.395934984760469,121.45630394334529,-0.8837267614097746,10.484461359670208,11.02072157090203,0.3477678038739844,13.272251457209375,1.6739150560956,271.35164108263393,0.3608052733673147,16.387484527054053,16.472754508054624
0,"(2, 'shafter', 11)",0.4308829643324114,5.784653252974705,-1.5129818848980146,57.90607445063882,0.3141542974242435,7.457677938586984,7.609604092897266,0.31803018405243494,10.034580973927973,-2.578438244795541,183.1454755849672,0.655315283468014,13.28522230298395,13.533125122637683
5,"(3, 'donovan', 11)",0.4024435283087006,4.772367228684476,-0.4351026106016604,55.40313690853198,0.5439575074819245,7.430600447435574,7.443328348832394,0.24369041846839812,7.288535421710098,1.8978989230512833,91.18792153930634,0.5656805736089594,9.358733981730438,9.549236699302533
4,"(3, 'elcajon', 20)",0.40597775428767635,6.47689195991149,4.917314057617757,72.20237733972644,0.3005619671217644,6.929819591493819,8.497198205274868,0.27402569661450343,6.165104438192302,0.14530357516474046,82.40366654734687,0.7346383789654966,9.076483477816167,9.077646531306828
3,"(3, 'shafter', 21)",0.48548256275445245,6.645283827994013,1.2106782941601788,85.158167254101,-0.0014275259299734167,9.148356401623,9.228118294327452,0.4243324429553946,9.67656361874734,-4.480660677079839,158.3647168464167,0.5916312961977209,11.759608658544707,12.58430438468558
