,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",-0.016327551185289835,0.0075233644093364305,-0.0003655426774372139,0.00036078446837398137
3,"(2, 'donovan', 18)",-0.2042531469562645,-0.17558104777550465,-0.01527768768719645,-0.0043798564308517585
4,"(2, 'donovan', 20)",-0.1297197874449907,-0.11195345196544704,-0.005313886908622778,-0.0035504798708363428
6,"(2, 'elcajon', 17)",-0.05021872727593735,-0.10083499956270359,-0.004677959062900056,-0.0009286653817193596
7,"(2, 'elcajon', 19)",-0.016209599154805687,-0.0705826411276913,-0.001602739211576748,-0.0004911225562231891
8,"(2, 'elcajon', 21)",-0.07879732405236739,-0.08006951242896498,-0.004155309935179069,-0.0007151297463682815
0,"(2, 'shafter', 11)",0.03184559409660226,-0.01627769570940174,0.00504521432455024,-0.000810279764562355
1,"(2, 'shafter', 12)",-0.051243282053787365,-0.09235087289653876,-0.004198057613524708,-0.0035931856032037635
2,"(2, 'shafter', 13)",-0.0774832836222008,-0.09756328732282427,-0.007070634822518018,-0.001401475318787121
12,"(3, 'donovan', 11)",-0.08233321123600579,-0.09051310008843672,-0.003173131174559307,-0.0036054781927425117
13,"(3, 'donovan', 12)",-0.07421796783116319,-0.05508594729624239,-0.002984091149599938,-0.0021960990789695045
14,"(3, 'donovan', 13)",-0.11213355571582229,-0.1502401179734667,-0.005371962123410123,-0.005034364111546397
17,"(3, 'elcajon', 15)",-0.019533067262550663,-0.043925579867585274,-0.00033082998517580675,-0.002514585947014397
15,"(3, 'elcajon', 18)",-0.019046961424146858,-0.06755975464614661,-0.0010639179961587641,-0.0027902583595963426
16,"(3, 'elcajon', 20)",-0.017815730946066477,-0.03299136591131102,-0.0012527000949740241,-0.0008602527653122916
9,"(3, 'shafter', 17)",-0.017667944126705137,-0.018593184898668458,-0.0012882147459945814,-0.002292466246429342
10,"(3, 'shafter', 19)",0.03034060599596522,0.05447542712709197,0.0038184211188459216,0.0012583798648236055
11,"(3, 'shafter', 21)",0.014025195100145549,-0.010043175587401532,0.001026867032918155,-0.00196485876875252
21,"(4, 'donovan', 17)",-0.2297079626639018,-0.12762640963874716,0.000492245024724558,-0.008926642537575025
22,"(4, 'donovan', 19)",-0.19938117947936984,0.039135495658869424,0.02169583848794432,-0.008437728983894832
23,"(4, 'donovan', 21)",0.7407956376460456,0.8228541308223463,0.12479857348871459,0.017581193894786185
24,"(4, 'elcajon', 11)",-0.043514078548471335,-0.023321972962250026,-0.002342647799273581,-0.0002831771193008703
25,"(4, 'elcajon', 12)",-0.024865631946018762,-0.0447273900207934,-0.0014032524102381427,-0.0012958797295571922
26,"(4, 'elcajon', 13)",-0.08605180314645677,-0.03135123150155561,-0.00419663663781622,-0.0021495666597075858
20,"(4, 'shafter', 15)",-0.031144920298709522,-0.008851370992637886,-0.0011394627107104704,-0.0012675996213930285
18,"(4, 'shafter', 18)",-0.006598457196155039,-0.0065194371081163105,0.0002573192301487115,-0.00019349596777296085
19,"(4, 'shafter', 20)",-0.031041934731859122,-0.04657413279478284,-0.0011932618500554992,-0.003191607182528061
