,Test,Model,O3 MAE,O3 CvMAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
0,"(4, 'elcajon')",11,5.032421843120062,0.2833691511572438,-0.7494089955127589,38.51134847435975,0.8713190698044488,6.160335594089353,6.2057512417401774
1,"(2, 'shafter')",11,7.534504885064278,0.2387942238511814,0.1999199045703844,111.62191753248379,0.7899245456075088,10.563235752563696,10.565127426230305
2,"(3, 'donovan')",11,5.854668766966716,0.19574943377049936,0.5699144740923119,60.67336058561585,0.7110185348900332,7.768433437819816,7.7893106617733405
3,"(4, 'elcajon')",12,5.539886078602238,0.31194380450190257,0.17315079345650236,53.347133865662634,0.8217471191986304,7.3018595349669795,7.3039122301450625
4,"(2, 'shafter')",12,8.20532559078646,0.25948024350072746,-0.5659968933705458,108.62536440792341,0.7949174795341069,10.406969391932432,10.422349274895916
5,"(3, 'donovan')",12,6.970946423387726,0.2331607877427559,0.10595384621453786,78.2813241250908,0.6270752779887138,8.847038934443702,8.84767337355368
6,"(4, 'elcajon')",13,7.6285671902066134,0.43009611392450736,-1.7294353932177653,88.54584941435036,0.6981960711118617,9.249589322507015,9.409880414455348
7,"(2, 'shafter')",13,9.250665279011525,0.2945367769542562,1.8519802548354276,153.79236596892528,0.7110144933998328,12.262240215581484,12.401305010720653
8,"(3, 'donovan')",13,9.075590020131447,0.30506447355710753,0.7445338066036354,128.52197023782205,0.3810375100853378,11.312278269590326,11.336753072984436
9,"(4, 'shafter')",15,7.650589006904193,0.3875063362699449,1.8483419176065083,94.33290320598887,0.6593938564448927,9.535016274847516,9.712512713298699
10,"(3, 'elcajon')",15,7.762640457355922,0.3441941237730092,-5.00496852815047,106.3473464259153,0.6580373323437667,9.016520196735497,10.312484978215256
11,"(2, 'donovan')",15,9.885141294971064,0.2302338574318271,5.089262402708403,221.11720368849228,0.2402158666793813,13.971993840711162,14.87001021144546
12,"(4, 'donovan')",17,19.049912624359703,0.5124660937919423,14.726443322125158,525.5631380668417,-2.4612053292321816,17.569718413995076,22.925163861286613
13,"(2, 'elcajon')",17,8.510425267666077,0.22313153397499685,0.8072028872575419,115.67100520179348,0.7277977014992382,10.724711124342502,10.755045569489395
14,"(3, 'shafter')",17,6.844187485824362,0.300128321409264,-0.466669146122946,78.5571120572391,0.7974279456681199,8.850950907405226,8.863245007176499
15,"(4, 'shafter')",18,4.575404949667598,0.22836751894093124,1.073637804454154,40.50103369375163,0.8548714901995391,6.272825165633026,6.364042244811991
16,"(3, 'elcajon')",18,4.718433236527519,0.20961862875717774,-2.256797885327392,38.174435604084636,0.8770635104057507,5.751634455428,6.178546398958628
17,"(2, 'donovan')",18,7.33984883870392,0.17227822961935227,1.1610821427860445,109.043805780347,0.6250796951685729,10.377653590193251,10.442404214564144
18,"(4, 'donovan')",19,9.037779713922557,0.24211195410020306,6.4803054662061115,114.00304864361868,0.24214840080470434,8.485793404760571,10.677221016894736
19,"(2, 'elcajon')",19,7.632189224344432,0.1999278251100825,1.6586314371685484,93.6400026638215,0.7795376350042292,9.533569343087485,9.67677646036228
20,"(3, 'shafter')",19,5.206187643477041,0.2275753246624733,-0.7592559131916755,54.00407074860431,0.8690745456862894,7.309418664085909,7.348746202489531
21,"(4, 'shafter')",20,5.487667961271727,0.27350995194526084,0.6582954700671833,51.92101104263779,0.8144955482569747,7.175490095925668,7.20562357070072
22,"(3, 'elcajon')",20,6.6198058317438315,0.29423620032432835,-1.6708547648572465,79.92017002095784,0.7426358952373907,8.782278427362288,8.939808164662027
23,"(2, 'donovan')",20,8.099249530639236,0.18994182565571732,1.4877224153287387,130.13494331705942,0.5530088330879845,11.310244264912548,11.407670372037378
24,"(4, 'donovan')",21,15.934938726390367,0.42866946242498544,14.302937088403196,343.21133608593914,-1.2602896197839284,11.774435304128998,18.525963836894935
25,"(2, 'elcajon')",21,7.843706937080309,0.20552569731926265,0.3658057657550299,98.93323878214636,0.7669532999102716,9.939789983892377,9.94651892785342
26,"(3, 'shafter')",21,5.825792962742704,0.2554701294211069,-0.3002969656748556,58.829247549244,0.8482993936670448,7.664141783764885,7.670022656370971
