,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",5.4310117496483805,7.355825184569366,0.5112953345038831,0.17132380370720277
0,"(2, 'donovan', 18)",5.398224555624607,6.802502794336546,0.5193027976305812,0.15966584110142748
1,"(2, 'donovan', 20)",5.389119798624424,7.34712432219265,0.5190169514839018,0.17230315003847702
3,"(2, 'elcajon', 17)",5.540796066862735,12.00364083115617,0.49216937291074586,0.31471879579471496
4,"(2, 'elcajon', 19)",3.1991026611418003,6.802461531999407,0.28422853842897494,0.17819282246693233
5,"(2, 'elcajon', 21)",2.8883302373389883,5.568991740585396,0.2571902740523715,0.14592219215103353
6,"(2, 'shafter', 11)",4.174929136116761,6.575658613088632,0.31097902732936755,0.20840510674238377
7,"(2, 'shafter', 12)",4.235564211187323,6.601575809771626,0.3151026776165439,0.20876423240675662
8,"(2, 'shafter', 13)",4.203803632117326,7.160124531561625,0.30999411110807595,0.22797495515291166
9,"(3, 'donovan', 11)",3.5378242042213293,4.678488971175294,0.2983371536718943,0.15642414685802433
10,"(3, 'donovan', 12)",3.2856013097577614,5.011221750410511,0.27699096255286176,0.16761288064978705
11,"(3, 'donovan', 13)",3.7656253476064787,5.339233170543668,0.3207389621712065,0.17947156633976719
14,"(3, 'elcajon', 15)",2.6686763035324716,4.085120717825607,0.16822542059212967,0.18113354002458618
12,"(3, 'elcajon', 18)",3.1553640165108514,3.8707982310457805,0.19785077631097875,0.1719620426344447
13,"(3, 'elcajon', 20)",2.5382773885701986,3.970069606383751,0.15910164324942652,0.17646109654816539
15,"(3, 'shafter', 17)",3.1280075652589856,3.9315859007921183,0.22852193651985137,0.1724061883642194
16,"(3, 'shafter', 19)",3.395399994769144,4.450126281275777,0.24401543789135077,0.1945260145433346
17,"(3, 'shafter', 21)",2.863190493787068,4.228067325039783,0.20917527295407193,0.1854073623345087
18,"(4, 'donovan', 17)",5.733113610499765,12.906637400825701,0.7526435962196034,0.3472044299212342
19,"(4, 'donovan', 19)",3.6233623892550253,7.981891501842616,0.4790350974728543,0.21382589641457148
20,"(4, 'donovan', 21)",4.151942017141326,7.235491470157926,0.5450672676978603,0.1946436250649931
21,"(4, 'elcajon', 11)",2.7868324100824644,3.364491823523446,0.14408846607088857,0.18945017365957345
22,"(4, 'elcajon', 12)",3.5316032707617904,3.967318255642104,0.18259558637756107,0.2233945486920738
23,"(4, 'elcajon', 13)",3.2477941978990432,4.229830201110406,0.16787473339957087,0.23847643819583775
26,"(4, 'shafter', 15)",3.318031511090322,4.243321810245688,0.2673109896196108,0.21492646995136566
24,"(4, 'shafter', 18)",2.723949247821236,3.2152556115592548,0.2207011327538813,0.16047977279607495
25,"(4, 'shafter', 20)",2.842213373473264,3.5183666476257165,0.2304038037850538,0.175358330625914
