,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
8,"(2, 'donovan', 15)",0.13517470142318544,0.2152813993984921,0.014054644533336047,0.005277199222907342
6,"(2, 'donovan', 18)",-0.12803675837556217,-0.05680590960093301,-0.007527568054978118,-0.00164032850983456
7,"(2, 'donovan', 20)",-0.13078001869478495,-0.027037286481523815,-0.004764255089499625,-0.0016855403637820177
3,"(2, 'elcajon', 17)",-0.05358645515992899,-0.09615634148664842,-0.005005327211415556,-0.0004025491811958659
4,"(2, 'elcajon', 19)",0.020362093123385883,-0.0031625065176363876,0.0016253585270986082,0.001620778241236881
5,"(2, 'elcajon', 21)",-0.09850089947308494,-0.09902354102221889,-0.00556952484299339,-0.0009236645588693304
0,"(2, 'shafter', 11)",0.06898968700762964,-0.005916026220448067,0.008059815390663694,-0.0005324527529209366
1,"(2, 'shafter', 12)",-0.00320145472867317,-0.04252300243501317,-0.0006700369817131402,-0.0021349363262850862
2,"(2, 'shafter', 13)",-0.09411820837957219,-0.16104875351195513,-0.008415414722690251,-0.003110214428770741
15,"(3, 'donovan', 11)",-0.08467370618008196,-0.08773701631040698,-0.002728846516738548,-0.0036054134757080025
16,"(3, 'donovan', 12)",-0.10497926212609876,-0.04264232452585581,-0.005095364021864113,-0.0018366502669538154
17,"(3, 'donovan', 13)",-0.10874278515934144,-0.12109949144309784,-0.0045517205624831525,-0.0040521263181618195
14,"(3, 'elcajon', 15)",0.005718496343508406,-0.016101119272645015,0.0013350332622004135,-0.0013267238548707316
12,"(3, 'elcajon', 18)",-0.010907062532248712,-0.024061041896557,-0.0005263011587557376,-0.0008216816675895855
13,"(3, 'elcajon', 20)",0.005459115225578071,-0.05870181611974701,0.0001968058030730746,-0.0019330678409827384
9,"(3, 'shafter', 17)",-0.011217257640082412,-0.004519033596722899,-0.0008166690806305776,-0.0018462929832171182
10,"(3, 'shafter', 19)",0.02599366585543228,0.07092790545932548,0.0037171109737109964,0.0017959415468561946
11,"(3, 'shafter', 21)",-0.018039053891917955,0.009829637052259699,-0.0013153799009651135,-0.001296172398643769
24,"(4, 'donovan', 17)",-0.2692784020779335,-0.4942686048537528,-0.0029355285962654465,-0.019860789413983726
25,"(4, 'donovan', 19)",-0.35677854549289956,-0.0003632655402814322,-0.0011374622561413639,-0.011088034872034302
26,"(4, 'donovan', 21)",0.6079851892868611,0.6553307874514571,0.105024506174619,0.013155855077471523
21,"(4, 'elcajon', 11)",-0.0333539714480251,-0.01346296617845244,-0.001829523467030164,0.00044933294762194986
22,"(4, 'elcajon', 12)",-0.0404739168012096,-0.04938771513562967,-0.0022253506803798784,-0.001261472915258549
23,"(4, 'elcajon', 13)",-0.0647391297308535,-0.011295364923433304,-0.003049727744262598,-0.0011303853760243066
20,"(4, 'shafter', 15)",-0.02397946353190683,-0.017808546393554003,-0.0004659180122861817,-0.0017574089372545398
18,"(4, 'shafter', 18)",0.006452007555816319,-0.012210446802726871,0.0013925300390108253,-0.00045879592516342993
19,"(4, 'shafter', 20)",-0.05120301618206513,-0.05421842051541548,-0.0026759403936673365,-0.0036897908179810424
