,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
8,"(2, 'donovan', 15)",4.899330293509303,6.0215114373555485,0.4612408952028189,0.14024643294654007
6,"(2, 'donovan', 18)",4.726112083156387,5.464616866559388,0.454646375194155,0.12826347517602876
7,"(2, 'donovan', 20)",4.874779452446677,6.16554572002898,0.469481708536345,0.14459302751395411
3,"(2, 'elcajon', 17)",2.6514443010202973,4.409735643655749,0.2355184459405333,0.11561714575316032
4,"(2, 'elcajon', 19)",2.1246190822532154,4.117935119513268,0.18876461321551025,0.10787072859287393
5,"(2, 'elcajon', 21)",2.391659192621419,4.356840469084849,0.21296438864168007,0.11416064912934656
0,"(2, 'shafter', 11)",3.7709347024046913,5.447294067081884,0.2808865893630757,0.17264337586621184
1,"(2, 'shafter', 12)",3.625637404931075,5.5047660850434745,0.26972747841785777,0.1740793864128333
2,"(2, 'shafter', 13)",3.876169822546229,5.86559719088212,0.2858339551029321,0.18675782113034708
15,"(3, 'donovan', 11)",2.9985884977928836,3.921517458094598,0.2528645590692114,0.13111498745655845
16,"(3, 'donovan', 12)",2.9105165059629843,4.347968182703326,0.2453696272029174,0.14542870149715964
17,"(3, 'donovan', 13)",3.232254090623513,4.411210347793518,0.2753088071173039,0.14827725354651972
14,"(3, 'elcajon', 15)",2.330184860940464,3.4222832125013203,0.14688792633645573,0.15174344066312614
12,"(3, 'elcajon', 18)",2.5191869972784855,3.1122545004868614,0.15796057141933809,0.13826337854798773
13,"(3, 'elcajon', 20)",2.301187974631884,3.347227155353759,0.14424065306589204,0.1487770827190951
9,"(3, 'shafter', 17)",2.925280982576379,3.5562045604067056,0.21371139968700795,0.15594512971970104
10,"(3, 'shafter', 19)",4.279204456073965,7.411521330885509,0.3075313514708607,0.32397590878853627
11,"(3, 'shafter', 21)",2.5650492345088685,3.6196338516912374,0.18739405391757633,0.15872660330744756
24,"(4, 'donovan', 17)",4.392600305487683,8.117225502243489,0.5766609063219634,0.2183633556535997
25,"(4, 'donovan', 19)",4.78298862219382,8.89972077574849,0.6323461952463583,0.2384135104159837
26,"(4, 'donovan', 21)",4.645432006141657,7.353329061413091,0.6098526714511281,0.19781360128919723
21,"(4, 'elcajon', 11)",2.3601245785276994,2.717063101161328,0.122026257849569,0.15299430147521229
22,"(4, 'elcajon', 12)",3.1027784466117896,3.2018178439891005,0.1604239226272232,0.1802902127236598
23,"(4, 'elcajon', 13)",2.7013332564731654,3.1980326803716905,0.13962879807691672,0.18030403268876327
20,"(4, 'shafter', 15)",2.916646554689438,3.7115428383088385,0.23497416293327017,0.18799158677639952
18,"(4, 'shafter', 18)",2.5333312052383374,2.81580914070871,0.20525678556017976,0.14054260865402954
19,"(4, 'shafter', 20)",2.564919527120481,2.9087952751307764,0.20792499991967242,0.14497678458943303
