,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
0,"(2, 'donovan', 15)","(3, 'elcajon')",-13.030255649047769,-15.464172810108433,-0.7000306084623686,-0.7782133070868038
1,"(2, 'donovan', 15)","(4, 'shafter')",-15.26878848679758,-18.859635799466517,-1.1717740994594679,-1.0762813692072652
2,"(2, 'donovan', 18)","(3, 'elcajon')",-7.018187459322336,-9.323509499249177,-0.31709927897297,-0.5014924567598142
3,"(2, 'donovan', 18)","(4, 'shafter')",-6.483411261317716,-6.2346366969866365,-0.46843479186921283,-0.42203421160507004
4,"(2, 'donovan', 20)","(3, 'elcajon')",-13.00512649521086,-13.961689865414343,-0.6894081569736462,-0.7142232539760335
5,"(2, 'donovan', 20)","(4, 'shafter')",-8.958305713169882,-11.18399274310859,-0.6653596889420504,-0.6839816123335503
6,"(2, 'elcajon', 17)","(3, 'shafter')",-4.369484066959398,-6.157300138424532,-0.2875551843834963,-0.3370899337572898
7,"(2, 'elcajon', 17)","(4, 'donovan')",-10.513937636191407,-13.663058772471945,-1.381775282238061,-0.38278852812506164
8,"(2, 'elcajon', 19)","(3, 'shafter')",-3.1512478968821336,-4.6578955379127995,-0.18718496232508955,-0.2785846454413724
9,"(2, 'elcajon', 19)","(4, 'donovan')",-5.323464228793307,-7.435557174309582,-0.7128133147098384,-0.21761645010971065
10,"(2, 'elcajon', 21)","(3, 'shafter')",-2.4904084083237135,-5.069948813996056,-0.15076599048378742,-0.29480251888978526
11,"(2, 'elcajon', 21)","(4, 'donovan')",-4.4644861627351595,-13.059463236518013,-0.6333046025394188,-0.36646316821253627
12,"(2, 'shafter', 11)","(3, 'donovan')",-3.9267410186165885,-7.308612971891498,-0.3537554129291468,-0.25331939966294814
13,"(2, 'shafter', 11)","(4, 'elcajon')",-3.7033647376088044,-4.884902543776145,-0.12715049389877345,-0.37794582464690885
14,"(2, 'shafter', 12)","(3, 'donovan')",-4.571200135156905,-8.237813917534877,-0.40767584499628595,-0.2843325317500889
15,"(2, 'shafter', 12)","(4, 'elcajon')",-4.46320213669274,-4.033960427086944,-0.15955024151863598,-0.3357636263603325
16,"(2, 'shafter', 13)","(3, 'donovan')",-6.90209708952198,-14.021036727292477,-0.6091214429994877,-0.4807170459249439
17,"(2, 'shafter', 13)","(4, 'elcajon')",-12.438429407653393,-24.49642196739461,-0.5742299701099213,-1.498852906686953
18,"(3, 'donovan', 11)","(2, 'shafter')",-4.212329067202457,-6.476472111174909,-0.28507647059519015,-0.1992638236834576
19,"(3, 'donovan', 11)","(4, 'elcajon')",-2.6079410673725425,-1.8834572665515652,-0.04881074320811807,-0.18274135522333165
20,"(3, 'donovan', 12)","(2, 'shafter')",-3.3799166474143054,-7.5842258284944215,-0.22860027375193864,-0.23395303985996263
21,"(3, 'donovan', 12)","(4, 'elcajon')",-3.7720506404107916,-2.6796510871273167,-0.11134340415455385,-0.23494353099233872
22,"(3, 'donovan', 13)","(2, 'shafter')",-3.636228667215012,-7.7712836007487045,-0.240399233838757,-0.23703561800240347
23,"(3, 'donovan', 13)","(4, 'elcajon')",-10.833160696779135,-6.454073692806217,-0.4638912417557171,-0.45593112800930735
24,"(3, 'elcajon', 15)","(2, 'donovan')",-4.0508944945673,-6.807869498736588,-0.43789919603509286,-0.09993708552770869
25,"(3, 'elcajon', 15)","(4, 'shafter')",-4.413959650996469,-5.42471562115872,-0.3857040181589422,-0.29342001085757247
26,"(3, 'elcajon', 18)","(2, 'donovan')",-4.031238163130913,-6.018116130607053,-0.4517239999611896,-0.08943922914769795
27,"(3, 'elcajon', 18)","(4, 'shafter')",-2.5164405834486,-2.7357291653886753,-0.2403940958523217,-0.15018073730535672
28,"(3, 'elcajon', 20)","(2, 'donovan')",-3.906608634144784,-6.88377725886831,-0.4332263892931816,-0.10703584447587478
29,"(3, 'elcajon', 20)","(4, 'shafter')",-1.955564419862673,-3.9345050748366375,-0.19222232321626295,-0.2129316739186224
30,"(3, 'shafter', 17)","(2, 'elcajon')",-11.225632850103484,-12.378972312482864,-1.042053966966585,-0.25722677165470753
31,"(3, 'shafter', 17)","(4, 'donovan')",-4.35557233320605,-11.975068453412044,-0.6860919081467429,-0.2734333908108917
32,"(3, 'shafter', 19)","(2, 'elcajon')",-2.5537331142354565,-5.838774503187301,-0.27724851964063835,-0.08869184919779843
33,"(3, 'shafter', 19)","(4, 'donovan')",-1.5911855996769755,-4.3210300936914,-0.33441985645162353,-0.06611418243497888
34,"(3, 'shafter', 21)","(2, 'elcajon')",-4.057261767297177,-5.034710132414464,-0.3930654602498539,-0.06651218137530257
35,"(3, 'shafter', 21)","(4, 'donovan')",-3.2885133009925798,-9.790872570481218,-0.5356079298339794,-0.21183732192822038
36,"(4, 'donovan', 17)","(2, 'elcajon')",-2.76538961161215,-8.454132884267635,-0.09347940020046375,-0.20590906022680283
37,"(4, 'donovan', 17)","(3, 'shafter')",-0.9583018257422431,-6.207005358420709,0.1499785356438436,-0.3954489716257827
38,"(4, 'donovan', 19)","(2, 'elcajon')",-0.3488639064551142,-4.2982769933824905,0.0833000780674285,-0.1015451889394911
39,"(4, 'donovan', 19)","(3, 'shafter')",-1.073729693164624,-3.8914809662729457,0.10035441930078731,-0.24465354090241703
40,"(4, 'donovan', 21)","(2, 'elcajon')",-5.749428560684778,-4.770198152930287,-0.39804445713296094,-0.11615833105757896
41,"(4, 'donovan', 21)","(3, 'shafter')",-2.622238654310194,-4.937810974846836,-0.04041014074956367,-0.29284430473088396
42,"(4, 'elcajon', 11)","(2, 'shafter')",-3.194890818615643,-7.32646663684123,-0.277594967925652,-0.18740385057057574
43,"(4, 'elcajon', 11)","(3, 'donovan')",-2.9976594677949775,-6.287241660736431,-0.30886429938941945,-0.16933859457504769
44,"(4, 'elcajon', 12)","(2, 'shafter')",-3.84335047214402,-8.330560658625092,-0.34178467796312184,-0.20282005335120004
45,"(4, 'elcajon', 12)","(3, 'donovan')",-1.8947776562121623,-4.739824799374414,-0.23434135016689714,-0.10186046511049363
46,"(4, 'elcajon', 13)","(2, 'shafter')",-3.7088880475088333,-9.286427984080674,-0.3252873154176557,-0.2303559231110613
47,"(4, 'elcajon', 13)","(3, 'donovan')",-3.124559537736828,-7.027488200153941,-0.33498839359123816,-0.17867256049654195
48,"(4, 'shafter', 15)","(2, 'donovan')",-25.44681161475002,-40.2413878883342,-2.425367662792908,-0.8451566286474322
49,"(4, 'shafter', 15)","(3, 'elcajon')",-16.274845323651995,-30.856629726715802,-0.9742774860735488,-1.3522090947215712
50,"(4, 'shafter', 18)","(2, 'donovan')",-4.630277225784994,-10.653111802648539,-0.4739272462602009,-0.1864968441875603
51,"(4, 'shafter', 18)","(3, 'elcajon')",-3.408981717641131,-5.240410697488604,-0.17331535347382193,-0.21907449014833807
52,"(4, 'shafter', 20)","(2, 'donovan')",-6.052273688941925,-7.95076294374756,-0.6070259948560235,-0.11999234117850582
53,"(4, 'shafter', 20)","(3, 'elcajon')",-4.234025994942028,-4.235797122073221,-0.22491254419989698,-0.17260704878486985
