,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",0.0034387866576786053,0.11024415045297431,0.0016042593379698156,0.0027829827562751985
0,"(2, 'donovan', 18)",-0.1447985891735959,-0.07333741165391672,-0.009129124561607083,-0.0020210785595641823
1,"(2, 'donovan', 20)",-0.1258993930829213,-0.020762792064084046,-0.004438470196845068,-0.0015308411125285193
3,"(2, 'elcajon', 17)",-0.04640334675912383,-0.07085817574830511,-0.004375179440445909,0.00032957226871008216
4,"(2, 'elcajon', 19)",0.017775228679874466,-0.01187974485534582,0.0013957856468984065,0.0013853493349783585
5,"(2, 'elcajon', 21)",-0.10507363863553376,-0.10170510783652631,-0.006109055559036292,-0.0010527589229338274
6,"(2, 'shafter', 11)",0.032627815423920126,-0.07427510973338247,0.00531513764176561,-0.0026858327374983115
7,"(2, 'shafter', 12)",-0.010546444409320621,-0.01640070536305238,-0.0012227974200893499,-0.0013017026665703146
8,"(2, 'shafter', 13)",-0.05459138603632141,-0.1447090812358205,-0.005509335978572949,-0.0025630300835563224
9,"(3, 'donovan', 11)",-0.10640837062943787,-0.053332767246755175,-0.004631233187652628,-0.00242667663001786
10,"(3, 'donovan', 12)",-0.09989851729327004,-0.04183414165321153,-0.004755525664212112,-0.0018060687507421014
11,"(3, 'donovan', 13)",-0.11906840938825125,-0.1115249623400949,-0.005457553684088012,-0.0037307283184105366
14,"(3, 'elcajon', 15)",-0.022735985220184496,-0.026593765152463256,-0.0004420978414347021,-0.0018412914028632932
12,"(3, 'elcajon', 18)",-0.010875116115970584,-0.03518877725588476,-0.000526578178647874,-0.0013065558561834167
13,"(3, 'elcajon', 20)",-0.009809448244852081,-0.021273458449635463,-0.0007573258443253628,-0.000280559498617744
15,"(3, 'shafter', 17)",-0.006137094173065627,-0.03678406496612929,-0.0004454955721830689,-0.0032902989612557665
16,"(3, 'shafter', 19)",0.013715125296148933,0.0660801739098229,0.0028713772922691894,0.0015930722842525946
17,"(3, 'shafter', 21)",-0.0004846913565370592,-0.015174759955948858,-3.2982061741376745e-05,-0.002375025417287041
18,"(4, 'donovan', 17)",-0.44074699495822944,-0.6255534925134683,-0.02345828092035651,-0.023304030771524514
19,"(4, 'donovan', 19)",-0.19236006880358048,0.13654793681877742,0.017306818437596627,-0.006976549252868169
20,"(4, 'donovan', 21)",0.54620747008846,0.4055430951033179,0.09686522912173923,0.006470726152134815
21,"(4, 'elcajon', 11)",-0.021210000479847224,-0.028272969700886996,-0.001217288997683419,-8.49047059252872e-05
22,"(4, 'elcajon', 12)",-0.02896188377572395,-0.06678983517040438,-0.0016331422919626248,-0.002250969964316757
23,"(4, 'elcajon', 13)",-0.06220628708151388,-0.017329754409561637,-0.0029200250305531916,-0.001460111242343215
26,"(4, 'shafter', 15)",-0.02806478573692095,-0.04314966210208482,-0.0007739262123530599,-0.0030714205661241945
24,"(4, 'shafter', 18)",0.02260507733140482,-0.011625949611772324,0.0026925191948199423,-0.00043025405268376504
25,"(4, 'shafter', 20)",-0.04455171506581568,-0.050492684025164714,-0.0021565247458113224,-0.0035047697047783655
