,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
8,"(2, 'donovan', 15)",4.84147932741238,6.101913205333527,0.45579459340392964,0.1421190626473746
6,"(2, 'donovan', 18)",4.713195653641316,5.5227972100410945,0.4534038299992565,0.1296290627778906
7,"(2, 'donovan', 20)",4.814308021028466,6.230717595324092,0.46365780794416317,0.14612142405589681
0,"(2, 'elcajon', 17)",2.6105776195797543,4.389834825945717,0.23188840275994685,0.11509537394466243
1,"(2, 'elcajon', 19)",2.595522854553293,5.198104601937732,0.23060268629997047,0.13616614017446457
2,"(2, 'elcajon', 21)",2.4114744375442134,4.454774168050087,0.21472882963468906,0.11672676894136207
3,"(2, 'shafter', 11)",3.835661321671096,5.614726417262122,0.2857078978082071,0.17794987957399036
4,"(2, 'shafter', 12)",3.605889753032572,5.576274099189132,0.26825836174777584,0.1763407125134823
5,"(2, 'shafter', 13)",3.8573327729774687,5.962636540310847,0.28444488583424565,0.18984750780221518
15,"(3, 'donovan', 11)",3.0443097960285215,4.003285394039746,0.25672013842827857,0.13384887861230657
16,"(3, 'donovan', 12)",2.925407993471595,4.352831245997822,0.2466250465523692,0.1455913588466385
17,"(3, 'donovan', 13)",3.321242473518712,4.593230200821321,0.2828884357155769,0.15439562056372708
11,"(3, 'elcajon', 15)",2.2997831371887316,3.491433204000924,0.1449714920510045,0.15480953922377289
9,"(3, 'elcajon', 18)",2.531656624260615,3.0843817899823334,0.15874245438618856,0.13702512019763652
10,"(3, 'elcajon', 20)",2.2578578051419917,3.3794813466648606,0.14152467679034345,0.15021071248666373
12,"(3, 'shafter', 17)",2.9069377961629077,3.5472207314359863,0.2123713068663552,0.15555117477407826
13,"(3, 'shafter', 19)",3.0330319393340313,3.755163610649637,0.21797332212853673,0.1641474791875831
14,"(3, 'shafter', 21)",2.531098779480208,3.654303235997866,0.18491374542502406,0.16024691001117133
24,"(4, 'donovan', 17)",4.43587640150726,8.341316298655402,0.5823421955395479,0.2243916738593793
25,"(4, 'donovan', 19)",3.905884346860446,7.12463059404348,0.5163865735220275,0.1908608408222969
26,"(4, 'donovan', 21)",4.346575895493681,7.032473593251097,0.5706188182342041,0.18918219432775513
18,"(4, 'elcajon', 11)",2.376044744249756,2.738460192699283,0.12284938314773415,0.1541991439656393
19,"(4, 'elcajon', 12)",3.052585601317831,3.258850338493356,0.1578287862781645,0.18350163856590024
20,"(4, 'elcajon', 13)",2.725740862741997,3.252890658707374,0.14089039907304893,0.18339690749888776
23,"(4, 'shafter', 15)",2.8971218846258067,3.7566358243612066,0.2334011944851825,0.19027557011426482
21,"(4, 'shafter', 18)",2.5087061247244407,2.7878784323654564,0.20326160038265872,0.13914853170635413
22,"(4, 'shafter', 20)",2.5665806814030536,2.9052913145294337,0.20805966126105893,0.1448021442681791
