,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
8,"(2, 'donovan', 15)",0.5049327044165123,5.363427485855504,0.9143304434762723,85.92247252466844,0.34857444611219757,9.22423289186237,9.269437551689338,0.17001343429749674,7.299564185826436,1.4844725894844573,101.8886119484002,0.6498990153949522,9.984235228648096,10.093988901737518
6,"(2, 'donovan', 18)",0.5817737584893196,6.047618852092471,1.634414575445804,101.86816408969645,0.2148808791027561,9.959761697403028,10.092975977861855,0.19243106427804962,8.19845274003874,1.6660619451779417,126.9942056043901,0.563361660607006,11.145332796326471,11.269170581919067
7,"(2, 'donovan', 20)",0.5114952568338625,5.311019625900121,0.4997316456160783,80.20709473746192,0.3832315599327305,8.941888113438669,8.955841375184239,0.16852425472654717,7.185989638055421,1.1651752486082785,96.91881570037334,0.6671005233383662,9.775539998827783,9.844735430694588
3,"(2, 'elcajon', 17)",0.27775067569125106,3.1268907334419587,-0.847894971100055,17.669105677333192,0.726652682111641,4.117059605487965,4.203463533484404,0.1519721282327617,5.796345397948151,0.7232235516088354,57.06582074370442,0.8657101012896882,7.519492566558542,7.554192262823632
4,"(2, 'elcajon', 19)",0.2665837579348119,3.0005037993028605,-0.5276752340712408,17.81833960637197,0.7239621137159609,4.188066183294301,4.221177514198138,0.16928467766027466,6.462395576873666,0.8337320173210514,70.53993788243497,0.8339235253116373,8.357321868194441,8.398805741439373
5,"(2, 'elcajon', 21)",0.2440506807199828,2.740768340342261,0.13808246551054443,14.779160138139096,0.7707825896269703,3.8418867059327124,3.8443673261200075,0.14149791109344984,5.4001429568293915,-0.20675071928315267,48.81924201775246,0.8850016092349726,6.984017193784405,6.987076786307165
0,"(2, 'shafter', 11)",0.3107866592543248,4.172346572629257,-0.24291626580629297,37.24559729765126,0.5588591855205699,6.098080720349849,6.102917113778562,0.20783824537241655,6.5577728380799485,-0.5799186332958791,80.306766172612,0.8488605036766778,8.942620453944999,8.961404252270512
1,"(2, 'shafter', 12)",0.32766207380817114,4.404385782066248,0.31029126645747035,40.02713108283013,0.5431841768776022,6.319086200608783,6.326699857179107,0.214046639416192,6.768616925621924,-0.9828729344373732,77.39986151324462,0.853870605918175,8.742643894681699,8.797719108566982
2,"(2, 'shafter', 13)",0.31566644491187656,4.280725665770673,-0.1769084415637056,36.89157104119985,0.5736880502197907,6.071266343947211,6.073843185430444,0.22587247046890704,7.094090733449513,0.7302118529673841,87.7828647462407,0.8350504884967301,9.340752432344539,9.369251023760688
15,"(3, 'donovan', 11)",0.295449451928962,3.5035804602056126,0.13365615827504534,37.90603974765445,0.6879822007813523,6.155337146889128,6.15678810319589,0.15733793012780167,4.705819310100384,0.08236212539184466,40.68963201461864,0.8061991397727595,6.378310789337662,6.378842529379342
16,"(3, 'donovan', 12)",0.2863112096789595,3.3961558776127636,0.9245472376650464,38.57977055521664,0.6835495157077984,6.1420666299768465,6.211261591272472,0.17444206136564933,5.215397818551231,-0.05865729220977505,49.209100253884685,0.7655725648779171,7.014674588592946,7.014919832320587
17,"(3, 'donovan', 13)",0.3226071170292684,3.7875583589224444,0.19469685174901666,41.79616836986119,0.6601067418454929,6.462063283072393,6.464995620250735,0.17940973365313906,5.337393663939911,0.7212611795142884,50.49463282690317,0.7568175806515222,7.069258456884775,7.105957558760338
14,"(3, 'elcajon', 15)",0.1693176849279465,2.6860036488286108,-0.6255802270970167,12.455274155860515,0.8775895034152136,3.4733159303002323,3.529203048261819,0.18061756426354605,4.073483870938858,-0.7592971581323253,31.684779601933133,0.8981167643489361,5.577476776246072,5.628923485173087
