,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",0.0023496010783148336,-0.005789683575269322,0.0013847089113872557,4.786835975359449e-05
0,"(2, 'donovan', 18)",-0.24191126841140242,-0.12511471921433692,-0.018893356203391054,-0.0031921434537645343
1,"(2, 'donovan', 20)",-0.1590127807531605,-0.07596096465670943,-0.008253004865772573,-0.0026824570833870742
3,"(2, 'elcajon', 17)",-0.04067664645461022,-0.08302505258944315,-0.003824972521198289,-0.0005212169025700514
4,"(2, 'elcajon', 19)",-0.027229856211599124,-0.07219738760641725,-0.002580032199472615,-0.0005428933419339976
5,"(2, 'elcajon', 21)",-0.059375538774521175,-0.061092531689953766,-0.0025433669292710126,-0.0002764327950133677
6,"(2, 'shafter', 11)",0.10955014114093231,0.048365627639951114,0.012074818797152775,0.0010969800580017952
7,"(2, 'shafter', 12)",-0.023266472268061555,-0.09615285468332235,-0.0021103066811670734,-0.0036968636864964932
8,"(2, 'shafter', 13)",-0.06667096321685939,-0.13445115102898963,-0.006229574227785417,-0.002605660823743
9,"(3, 'donovan', 11)",-0.10205980572866036,-0.085156354130131,-0.0029623499474957238,-0.003937004699061053
10,"(3, 'donovan', 12)",-0.0801792465984228,-0.036440865413643664,-0.0034368002312188117,-0.0015728051369109652
11,"(3, 'donovan', 13)",-0.09583523611139544,-0.13504604083795613,-0.004108406511836582,-0.004524031316903737
14,"(3, 'elcajon', 15)",-0.027068777755762774,-0.08413667745144915,-0.0008084263061695629,-0.0042923172935207254
12,"(3, 'elcajon', 18)",-0.04312076548577792,-0.057209613767648104,-0.002568901954724534,-0.002330317036865509
13,"(3, 'elcajon', 20)",-0.03056057539472601,-0.020732469558643718,-0.0020519620020434115,-0.00033287719034899577
15,"(3, 'shafter', 17)",0.001778339071023094,-0.021804027189778363,0.00013242151006864766,-0.002417011567042937
16,"(3, 'shafter', 19)",0.027984068225510583,0.06781493487207024,0.003654532880906558,0.0018525342319888338
17,"(3, 'shafter', 21)",0.012313696372545646,-0.012577586586085321,0.0009017970348221549,-0.0020587225581389923
18,"(4, 'donovan', 17)",-0.19143864524965348,0.08613604025971533,0.004303861573932477,-0.0030936954192458954
19,"(4, 'donovan', 19)",-0.119833582820426,0.13493390456385246,0.028669012600831045,-0.0058741566062565365
20,"(4, 'donovan', 21)",0.550256113198536,0.8102490153298536,0.1017127261615638,0.017287955699556296
21,"(4, 'elcajon', 11)",-0.05328736401312306,-0.03963416139356091,-0.002831257265677928,-0.001516040814152117
22,"(4, 'elcajon', 12)",-0.044402863606044285,-0.022009851095159405,-0.0024143553158239572,-2.816713624156919e-05
23,"(4, 'elcajon', 13)",-0.06623149932437089,-0.04585708885242212,-0.003178938386307395,-0.002962812923559266
26,"(4, 'shafter', 15)",-0.03350448421383989,-0.014224759626342287,-0.0013630253525542813,-0.0015246365102327686
24,"(4, 'shafter', 18)",-0.0037206739991546556,-0.010183353104619819,0.0004884820358461162,-0.00037575262299441303
25,"(4, 'shafter', 20)",-0.042867024761578776,-0.042520557677034,-0.0021846956731927936,-0.0029714635545826096
