,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
1,"(2, 'donovan', 15)","(1, 'shafter')",-7.7802585713108465,-11.685754322892617,-1.2732815138863969,-0.3800015784972314
2,"(2, 'donovan', 15)","(3, 'elcajon')",-9.955348126972368,-16.166950416264985,-0.552487251401741,-0.7792206621210204
3,"(2, 'donovan', 18)","(1, 'shafter')",-4.9281137728404225,-12.811002651356585,-1.0954933979538848,-0.4115555830431044
4,"(2, 'donovan', 18)","(3, 'elcajon')",-8.907835780478193,-12.00547137023521,-0.48252306686458535,-0.5919088928895697
0,"(2, 'donovan', 20)","(3, 'elcajon')",-12.865214384473434,-16.665757030903567,-0.7372186749945013,-0.7937398085454515
