,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",-0.02733576446228625,-0.006643659763310161,-0.0014117006535875887,2.8861926141321437e-05
0,"(2, 'donovan', 18)",-0.24384343427236566,-0.15909674058988,-0.019183181974623376,-0.003988323721875797
1,"(2, 'donovan', 20)",-0.1277375674174941,-0.07823362325628658,-0.005228584569017036,-0.0027354713355241256
6,"(2, 'elcajon', 17)",-0.0547179586903459,-0.07396642825825772,-0.0050701329698557285,-0.0002626712812745513
7,"(2, 'elcajon', 19)",-0.01640446742058499,-0.06531639403593203,-0.0016159873368137567,-0.0003479265009916632
8,"(2, 'elcajon', 21)",-0.08031527960936291,-0.0854798390522058,-0.004377053391951102,-0.0009088466499181658
3,"(2, 'shafter', 11)",0.043349332163604704,-0.03656380095287748,0.005852856826402575,-0.001445740787966554
4,"(2, 'shafter', 12)",-0.01726721208548776,-0.07119619471218819,-0.001654384768534134,-0.0029034342257643897
5,"(2, 'shafter', 13)",-0.11475062548333614,-0.09458915568522741,-0.010272513229095448,-9.205396096090279e-05
9,"(3, 'donovan', 11)",-0.085948844580793,-0.1030358740384294,-0.003557139829080458,-0.00401065350687177
10,"(3, 'donovan', 12)",-0.05391960523563011,-0.05280169029011095,-0.0013389276509935821,-0.002116776181440544
11,"(3, 'donovan', 13)",-0.11236525025225053,-0.1730526645324284,-0.005598796722912858,-0.0058021499601824955
17,"(3, 'elcajon', 15)",-0.022781541132355088,-0.06824796323882154,-0.00053675058468583,-0.0035950562091876803
15,"(3, 'elcajon', 18)",-0.03705392524850781,-0.08104229642093319,-0.0021907815444976997,-0.003388276558846992
16,"(3, 'elcajon', 20)",-0.019821117642906394,-0.0436287625752545,-0.001378334318390545,-0.0013349316020371815
12,"(3, 'shafter', 17)",-0.01089687714847054,-0.006301744947912802,-0.0007935686732903069,-0.001735446221461906
13,"(3, 'shafter', 19)",0.03650252019606137,0.07799844541791678,0.004254239754477029,0.0022910123879943955
14,"(3, 'shafter', 21)",-0.001824194948348623,-0.012601979780148653,-0.00013104288069903935,-0.0020422192555679397
18,"(4, 'donovan', 17)",-0.3746943513338712,-0.3533276640556853,-0.018535134340728288,-0.015260775700036172
19,"(4, 'donovan', 19)",-0.13994473406866614,0.1695964001649859,0.027973036615788316,-0.005036570827308767
20,"(4, 'donovan', 21)",0.7190587844141447,1.0511157880815034,0.12163696802442314,0.02393497252305793
24,"(4, 'elcajon', 11)",-0.03717523967539593,-0.021466736233629824,-0.0020133775868702852,-0.00020308207133717948
25,"(4, 'elcajon', 12)",-0.0430516055645378,-0.028394639386150722,-0.0023425128201861323,-0.00038799106243378456
26,"(4, 'elcajon', 13)",-0.09165637942710791,-0.02621534479856935,-0.0044930552710597815,-0.0018338151244641498
23,"(4, 'shafter', 15)",-0.032959752248629126,-0.015231968113061711,-0.001312960982860073,-0.0015782353334613253
21,"(4, 'shafter', 18)",-0.011504683351675205,-0.012092395908748443,-0.0001373908336015639,-0.0004713372168618224
22,"(4, 'shafter', 20)",-0.0420835928504375,-0.0393994025407709,-0.00210832674628994,-0.002813971619869543
