,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",0.04280737234751708,0.07412820157578714,0.005307748774799559,0.0019553596963292896
0,"(2, 'donovan', 18)",-0.1382560073692316,-0.1111888343967804,-0.008598774376727958,-0.0029168978776077936
1,"(2, 'donovan', 20)",-0.18106204923599112,-0.06209507874316689,-0.009644923832230812,-0.0025439827388958336
6,"(2, 'elcajon', 17)",-0.025860998873321606,-0.3357656067965298,-0.002833690190839011,-0.004558583691454121
7,"(2, 'elcajon', 19)",0.040782271698919015,-0.04276209864499947,0.0034421360276092883,0.0006099369039678504
8,"(2, 'elcajon', 21)",-0.07963565424368113,-0.12419314292863604,-0.0038511234479192136,-0.001551298745738311
3,"(2, 'shafter', 11)",0.03616666068421637,-0.043297907789559886,0.005622782127741921,-0.001716776187169533
4,"(2, 'shafter', 12)",0.0031560166345219187,-0.015103601663528643,-0.00021054683507193417,-0.001266486815837714
5,"(2, 'shafter', 13)",-0.09379099077004405,-0.16697367008264763,-0.008443963330115323,-0.003236613417057166
9,"(3, 'donovan', 11)",-0.07721950861788729,-0.06336381377295375,-0.002106023014652625,-0.00278528609930892
10,"(3, 'donovan', 12)",-0.09533824061224916,-0.029636020912412242,-0.0042474838576477825,-0.0014013266155875337
11,"(3, 'donovan', 13)",-0.13154682909955584,-0.1303696696419987,-0.00644899575733926,-0.0043637707526575364
17,"(3, 'elcajon', 15)",-0.027833632729028057,-0.028906980682011252,-0.000747132800618916,-0.0019442847616402692
15,"(3, 'elcajon', 18)",-0.03140100794155121,-0.008460879402028887,-0.0018134717977317805,-0.00012450040355088676
16,"(3, 'elcajon', 20)",-0.019540222949556707,-0.02608028752893876,-0.0013783351152202028,-0.00048445687742801335
12,"(3, 'shafter', 17)",-0.001040297106396082,-0.05457745098223388,-7.32858635017486e-05,-0.00401916147862208
13,"(3, 'shafter', 19)",0.031974304565706824,0.10978620670041828,0.004128233600970477,0.0034845463108036656
14,"(3, 'shafter', 21)",-0.0047215511292719725,0.0022423001285334365,-0.0003424526275057349,-0.001665974138002374
18,"(4, 'donovan', 17)",0.48288460767593566,0.36433635153009014,0.10146768533051242,0.002067422732820068
19,"(4, 'donovan', 19)",-0.23266763811450275,-0.09061912321818966,0.014170335041636728,-0.01319692577852355
20,"(4, 'donovan', 21)",0.4370871779195413,0.37641875759525867,0.08243292524156731,0.005542456647675331
24,"(4, 'elcajon', 11)",-0.004792672522586194,-0.005824300327896825,-0.0003531050386090806,0.0008973961217532411
25,"(4, 'elcajon', 12)",-0.0467973816741587,-0.03681791916564947,-0.0025567821710030247,-0.0005973402315130882
26,"(4, 'elcajon', 13)",-0.03246357128152555,-0.04427762070520824,-0.0013810240374736438,-0.0029978458732179414
23,"(4, 'shafter', 15)",-0.028183976219223972,-0.009715954232645707,-0.0008032787931135377,-0.0013857396544272038
21,"(4, 'shafter', 18)",0.009177368843501288,-0.004612366589956007,0.0015896812454090359,-8.053233638258273e-05
22,"(4, 'shafter', 20)",-0.06270347461193326,-0.05672741498452538,-0.0036396494460721462,-0.003840789878486184
