,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",0.0445757128999098,0.07650340854621085,0.005563952326221755,0.002025463018115292
3,"(2, 'donovan', 18)",-0.12716337440883585,-0.1071943087342957,-0.007290733561695961,-0.0028336394775073104
4,"(2, 'donovan', 20)",-0.1763682797893713,-0.06738690323984908,-0.009175110990086388,-0.0026936914021544467
0,"(2, 'elcajon', 17)",-0.03668311646496791,-0.1295223878854843,-0.003528588575675562,-0.0007818907949917187
1,"(2, 'elcajon', 19)",0.02167385885451356,-0.02897543588352125,0.0017352011796074596,0.0010099029022215267
2,"(2, 'elcajon', 21)",-0.13771007166385507,-0.06420400593094922,-0.00852290020323454,0.00015379152189445855
6,"(2, 'shafter', 11)",0.0649175779570701,0.014382637919566399,0.007867632946902736,9.53740112616952e-05
7,"(2, 'shafter', 12)",-0.027635761060349928,0.001509143014490455,-0.002559699580555519,-0.0008615560956081181
8,"(2, 'shafter', 13)",-0.07357879873218387,-0.13579272452433155,-0.00696393650889543,-0.002093434357258228
12,"(3, 'donovan', 11)",-0.09703606130163811,-0.07585514411940686,-0.0036126131780164217,-0.0032299265773602093
13,"(3, 'donovan', 12)",-0.09004418471284303,-0.03863567199099727,-0.003490124942179429,-0.0017521955338287432
14,"(3, 'donovan', 13)",-0.11106957372479176,-0.0934437019403056,-0.0035982909502704774,-0.0031119606958575075
11,"(3, 'elcajon', 15)",-0.015482763292376855,-0.02913099027479049,0.00028409984586691417,-0.0020604491185096108
9,"(3, 'elcajon', 18)",-0.004479962282651684,0.012593739779481972,-0.0001162791487454018,0.0008339131744081185
10,"(3, 'elcajon', 20)",0.003677843466329822,-0.0063139487687289275,6.097487318967865e-05,0.0005355118181038787
15,"(3, 'shafter', 17)",0.0013631420232469438,0.007357052485211568,0.00010276978841489148,-0.0016499216941106287
16,"(3, 'shafter', 19)",0.018064113852188424,0.08383648785600162,0.0032513688305192967,0.002287618483157977
17,"(3, 'shafter', 21)",0.007711327150034197,0.002526492472811448,0.0005661197367818893,-0.0017556518147051614
21,"(4, 'donovan', 17)",-0.3754622337769531,0.5215045338303721,-0.013267735207014963,0.0075302977575185115
22,"(4, 'donovan', 19)",-0.28639091062352895,0.21762934807055245,0.00520753543041913,-0.004899378610794064
23,"(4, 'donovan', 21)",0.5759431393856191,1.0484021679963504,0.10997903557618671,0.021624952858986413
18,"(4, 'elcajon', 11)",-0.03830256622983352,-0.006241341632185815,-0.0020870251780809868,0.0008397971446259533
19,"(4, 'elcajon', 12)",-0.020451677114808664,-0.015118268370216015,-0.001199892644932199,0.000753289167763127
20,"(4, 'elcajon', 13)",-0.04422071209477085,-0.01653691917529354,-0.00196196356553463,-0.0015102533708204469
26,"(4, 'shafter', 15)",-0.014927835175500004,-0.00010759069239263397,0.00043015211028413214,-0.0010237694320761048
24,"(4, 'shafter', 18)",0.005355152357274573,-0.027851177083999534,0.001373781442814831,-0.0012202057583872439
25,"(4, 'shafter', 20)",-0.048018371156833606,-0.036798361804373236,-0.0021914556724596523,-0.00303152978615312
