,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
5,"(2, 'donovan', 15)",0.130437750117669,0.25040482467326264,0.014075580368689833,0.006206873733922369
3,"(2, 'donovan', 18)",-0.15528796723245186,-0.056282508713350055,-0.010119420552040959,-0.0016204668439258885
4,"(2, 'donovan', 20)",-0.1322313519016305,0.0009353017555797649,-0.004909759324115082,-0.0010246718550451228
0,"(2, 'elcajon', 17)",-0.03657471607120977,-0.09086646217764383,-0.003499442764869687,-0.0001850374828615553
1,"(2, 'elcajon', 19)",-0.001998759249471238,-0.05494910320746005,-0.00036911047458643154,0.0003006911538303292
2,"(2, 'elcajon', 21)",-0.08394987986230973,-0.06007817771087076,-0.004428426076948683,8.862467339268432e-05
6,"(2, 'shafter', 11)",0.032647955280823204,-0.06660011787624853,0.005445078206920695,-0.00245614311860462
7,"(2, 'shafter', 12)",-0.0059375853404324275,-0.05797240284192107,-0.0008788326606318786,-0.002608850826733622
8,"(2, 'shafter', 13)",-0.0420760509845195,-0.13268930483656227,-0.004554077824353964,-0.0021494821489191074
12,"(3, 'donovan', 11)",-0.09398010547465185,-0.10716520284787467,-0.0035729693150712283,-0.004252035758619183
13,"(3, 'donovan', 12)",-0.10022726901391232,-0.04472165316395493,-0.004859402795681866,-0.0019021572448801038
14,"(3, 'donovan', 13)",-0.11278114716140486,-0.11410089169737603,-0.004866768189097481,-0.0038171251142616047
11,"(3, 'elcajon', 15)",-0.024388374495891263,0.006177176374025706,0.0013981759188286813,-0.0013345958172981676
9,"(3, 'elcajon', 18)",-0.000710279519684498,-0.05063141370639768,0.00011322112370371062,-0.001991969612382599
10,"(3, 'elcajon', 20)",-0.004261863576812797,-0.01934659006328765,-0.0004142793356091967,-0.00020270217355081166
15,"(3, 'shafter', 17)",-0.013569458995062789,-0.046566891422317624,-0.0009885432200756605,-0.003710493423410316
16,"(3, 'shafter', 19)",0.027563784709346617,0.06662953359117463,0.0038520006780696225,0.0016435292708994742
17,"(3, 'shafter', 21)",-0.0030043326597759545,-0.001630085994327679,-0.00021701572911500544,-0.001793637343183746
21,"(4, 'donovan', 17)",-0.4827755743653679,-0.5734584019377955,-0.029741100044123447,-0.02176100506018
22,"(4, 'donovan', 19)",-0.25847179273563103,0.12780218730985204,0.010938041120268971,-0.006913006905050673
23,"(4, 'donovan', 21)",0.5871424963325809,0.6065555917256056,0.10200964677474228,0.011889369537207928
18,"(4, 'elcajon', 11)",-0.015902851136018636,-0.02331552196822706,-0.0009265264979854138,-5.240036257297964e-05
19,"(4, 'elcajon', 12)",-0.01374040216946737,-0.05330458713148545,-0.0008426033389734577,-0.0014979276355144566
20,"(4, 'elcajon', 13)",-0.08708437996242058,-0.0640418514791321,-0.0042044457781335864,-0.004121309180779631
26,"(4, 'shafter', 15)",-0.029003192047563076,-0.030205713575666593,-0.0008955240136314102,-0.002376272566813914
24,"(4, 'shafter', 18)",0.022546987250528616,-0.022779812461852345,0.002681723591981905,-0.0009863454527818671
25,"(4, 'shafter', 20)",-0.060587198646605334,-0.047178266383273826,-0.0034833999568002483,-0.003324971664720122
