,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
2,"(2, 'donovan', 15)",0.0454836990505898,0.07135296802989188,0.0056138993522939495,0.0019053926258545129
0,"(2, 'donovan', 18)",-0.1331081073141558,-0.021117582261139134,-0.0078796279757547,-0.0007918210736428954
1,"(2, 'donovan', 20)",-0.16045160257610824,-0.02164079677099462,-0.007392656340517334,-0.0016237481561319211
3,"(2, 'elcajon', 17)",-0.0027321523589436403,-0.041907547304154136,-0.0005021251005186134,0.0013335241965916067
4,"(2, 'elcajon', 19)",0.011217797340933533,-0.030524507597061934,0.0008132714550165843,0.0009458693632380388
5,"(2, 'elcajon', 21)",-0.10900821212466516,-0.1615885550719689,-0.006266388497996878,-0.0024547777169530716
6,"(2, 'shafter', 11)",0.04386760104824372,0.03152932455734625,0.006346407401738474,0.0006398949408488452
7,"(2, 'shafter', 12)",-0.013923960467549179,-0.04124351156135031,-0.0015026315710246485,-0.002152453180817776
8,"(2, 'shafter', 13)",-0.1064168029818493,-0.07225178431024037,-0.00945390002666413,-0.00013053317762570793
9,"(3, 'donovan', 11)",-0.0962437233632607,-0.07378335225764321,-0.0034986706750875785,-0.0031838791760104845
10,"(3, 'donovan', 12)",-0.09423542019481923,-0.03705022805161651,-0.004070807396349796,-0.001664739233949164
11,"(3, 'donovan', 13)",-0.09645772658705543,-0.11906396711598077,-0.0031308634182135586,-0.0039817092329445525
14,"(3, 'elcajon', 15)",0.009555406165705715,-0.023731390145835363,0.0017388021583590874,-0.0018693692020586294
12,"(3, 'elcajon', 18)",0.012527521142124076,-0.0015933174806512795,0.0009755804056879314,0.00036008161712364206
13,"(3, 'elcajon', 20)",-0.0055530475460314754,-0.0024439688652613256,-0.0005259224767092952,0.0006945346596871904
15,"(3, 'shafter', 17)",-0.017538374094284492,-0.009017107549737169,-0.0012781504702320534,-0.002366029510123574
16,"(3, 'shafter', 19)",0.028713127954011597,0.07520575251420247,0.0039426458947142695,0.0019738919840406044
17,"(3, 'shafter', 21)",-0.0021348649907628747,0.03537323552528182,-0.00015335080356254638,-0.00024312792938552263
18,"(4, 'donovan', 17)",0.04918009756736286,0.5886015919484695,0.051516295952389046,0.009220400068432222
19,"(4, 'donovan', 19)",-0.17323121422117227,-0.05717319957832334,0.02071172732798071,-0.011087344156361562
20,"(4, 'donovan', 21)",0.6686398755422385,1.0562858981544494,0.13151163732416116,0.0210457997952756
21,"(4, 'elcajon', 11)",-0.004020994224293695,0.005468963821422701,-0.00031719453046771817,0.001599024345366462
22,"(4, 'elcajon', 12)",-0.010692326429733168,-0.039808821962226126,-0.0006887464931099874,-0.0007201825052214339
23,"(4, 'elcajon', 13)",-0.07676779153628299,-0.018898875361586853,-0.003656589503092389,-0.0015891169460452992
26,"(4, 'shafter', 15)",-0.020096420186712205,-0.0033940096211040327,-5.000858636972083e-06,-0.0011696785007504762
24,"(4, 'shafter', 18)",-0.006382659936738033,-0.019582576163081455,0.00036600402334383,-0.0008213076189119706
25,"(4, 'shafter', 20)",-0.04591915519799805,-0.05813435705845649,-0.0020329888491172343,-0.00409642102998381
